label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
38,83.70538001707942,40.46114432109308,1316.4346712211784,76,34,1313,93,48,1321,1171,0.00011106766760349274,2.615096038415366,131.39792627434275,14,8,13,7,3,"[89, 41, 1316]",458.9304964870145,186.89647289023335,106.79798053250678,"[2.9809581995874747e-05, 1.346948142006236e-06]",mock
39,92.67232876712329,590.4432876712328,958.4443835616438,79,584,955,108,597,963,1825,0.0001270032225875184,2.8924242203196813,224.14940364446707,13,8,24,6,4,"[103, 590, 959]",457.71265254558693,173.08619009659094,106.5145753664875,"[4.2469276382389356e-05, 1.927176001531492e-06]",mock
40,93.69873556899395,18.452446399120397,628.4557449147884,80,13,625,109,25,633,1819,0.0002118951961165294,3.06508493353028,224.14940364446707,12,8,4,6,4,"[84, 19, 629]",457.5773751668813,159.72464593856617,106.48309488966568,"[0.00011389421323378794, 5.377266099925085e-06]",mock
41,90.65863453815261,314.4313253012048,1485.4361445783134,82,308,1482,100,322,1490,1245,0.00012030041398247704,2.4790190694359224,139.12721605518644,14,8,3,6,3,"[85, 314, 1485]",457.9832304672416,186.51070493770126,106.57754171069561,"[3.383517437353282e-05, 1.797049767304737e-06]",mock
42,91.64285714285714,111.46218487394958,1062.4768907563025,85,105,1059,99,119,1067,952,7.726740295765921e-05,2.325301204819277,108.21005693181168,14,8,9,6,3,"[94, 111, 1062]",457.8479376454867,186.45560781213015,106.54605764011288,"[1.947529481733267e-05, 8.839353621807098e-07]",mock
43,95.70079307858688,462.436193222783,484.43547224224943,85,457,481,107,469,489,1387,0.00012736023927573115,2.563360440658901,170.04437517856124,12,8,4,5,4,"[89, 462, 485]",457.3068435704078,159.6302125906626,106.42013932581719,"[4.740828318537045e-05, 2.447893419303055e-06]",mock
44,97.6485380116959,533.4163742690058,169.44970760233917,85,527,165,111,541,175,1710,0.00045015045907348394,3.063410473564239,200.96153430193598,14,10,4,6,5,"[89, 533, 170]",457.0363428507798,186.1250910874673,132.94649003409887,"[0.0001662183062555642, 7.224380786118421e-06]",mock
45,108.23961165048544,550.4485436893204,881.4473786407767,88,544,877,129,558,887,2575,0.00054772081784904,3.7138784310542907,316.9008810145914,14,10,37,7,3,"[125, 551, 880]",455.54914058028464,185.51943759318536,132.51388040703986,"[0.0001959641975406274, 8.105221728584799e-06]",mock
46,101.71929824561404,891.4656432748538,945.4546783625731,92,886,942,113,898,950,1368,6.238578498596326e-05,2.6296192638779705,162.31508539771752,12,8,4,5,3,"[96, 891, 945]",456.4954340209177,159.34697720788998,106.23131574156278,"[1.9265622489227976e-05, 1.088944748079926e-06]",mock
47,96.75616438356164,324.4246575342466,576.4657534246576,94,318,573,100,332,581,365,0.0004397449956741184,3.076923076923077,46.375738685062146,14,8,3,6,3,"[97, 324, 576]",457.1715893513191,186.1801693490233,106.38866423848316,"[1.7336357693743804e-05, 8.218447636139863e-07]",mock
48,102.70980707395498,463.4766881028939,1341.460610932476,94,457,1338,113,470,1346,1244,7.113739411579445e-05,2.5542886320291256,146.85650583603015,13,8,4,7,3,"[98, 464, 1341]",456.3602261032228,172.57476368311336,106.1998514290528,"[1.954159206538382e-05, 8.934810393669944e-07]",mock
49,108.18018018018019,329.45465465465463,283.44624624624623,96,323,280,122,337,288,1665,0.0003682273381855339,2.5452716211499933,200.96153430193598,14,8,20,6,3,"[116, 329, 283]",455.54914058028464,185.51943759318536,106.0111032492042,"[0.00012373020121084338, 5.496768809059417e-06]",mock
50,103.64669421487604,156.44628099173553,1323.4721074380166,97,150,1320,111,164,1328,968,0.00010653672507032752,2.325301204819277,108.21005693181168,14,8,4,6,3,"[101, 156, 1323]",456.22502590011464,185.79468751299126,106.16838891180878,"[1.9217241542033742e-05, 9.447070197056259e-07]",mock
51,112.20689655172414,107.44889162561576,220.45689655172413,100,101,216,125,115,226,1624,0.0006165782106108963,2.8272104876556248,193.23224452109227,14,10,4,7,5,"[104, 108, 221]",455.0085711196698,185.29929418080715,132.35663511674173,"[0.00020691710963298638, 8.816911858928251e-06]",mock
52,115.2370251471375,875.4435527019797,211.38897806313537,101,870,208,131,882,216,1869,3.4209318982902914e-05,3.06508493353028,231.87869342531076,12,8,25,5,4,"[126, 875, 212]",454.6032249603982,158.68647160023622,105.79097867972946,"[2.319589610165357e-05, 1.120000916656055e-06]",mock
53,108.18284789644012,212.44983818770226,328.44174757281553,104,206,325,113,220,333,618,0.00016803691687528044,2.7050104248110505,69.56360802759322,14,8,3,6,3,"[107, 212, 328]",455.54914058028464,185.51943759318536,106.0111032492042,"[1.9598257890872578e-05, 9.794290036517533e-07]",mock
54,116.22536945812809,424.45443349753697,1304.4427339901479,104,418,1300,129,432,1309,1624,0.0004579623637255281,2.3650002629162143,193.23224452109227,14,9,5,7,5,"[109, 425, 1305]",454.4681249868736,185.07920099288444,118.97948249333604,"[0.00014810916477302032, 5.980246550940002e-06]",mock
55,118.17065390749602,610.4433811802232,64.45454545454545,109,605,61,128,617,69,1254,4.9175934691447765e-05,2.6296192638779705,146.85650583603015,12,8,14,5,3,"[123, 610, 64]",454.19794815521783,158.54500329841963,105.69666648064648,"[2.0487769919509734e-05, 1.0871746688980728e-06]",mock
56,115.22842639593908,450.42893401015226,773.4581218274112,110,444,770,122,458,778,788,0.00010236031812382862,2.5697414267375747,92.75147737012429,14,8,4,6,3,"[114, 450, 773]",454.6032249603982,185.13421958226257,105.79097867972946,"[1.2464469710647084e-05, 6.061725224486746e-07]",mock
57,115.23056653491436,852.4611330698287,409.44664031620556,110,846,406,122,860,414,759,0.0002238865999970585,2.514115081555848,92.75147737012429,14,8,4,6,3,"[114, 852, 409]",454.6032249603982,185.13421958226257,105.79097867972946,"[4.1374601251995586e-05, 1.98790385572322e-06]",mock
58,117.23467862481316,651.4499252615844,1042.4484304932735,112,645,1039,123,659,1047,669,0.00018828935571946204,2.7050104248110505,85.02218758928062,14,8,5,6,3,"[117, 651, 1042]",454.3330327187001,185.02418554146067,105.72810208732649,"[1.713146788240861e-05, 9.29964010504025e-07]",mock
59,125.23416618245206,838.4741429401511,585.4479953515398,112,833,582,140,845,590,1721,3.56107484549284e-05,3.06508493353028,216.42011386362336,12,8,23,5,3,"[135, 838, 585]",453.2525718868603,158.21500470596945,105.47666742397715,"[1.659077494330009e-05, 8.119014849259353e-07]",mock
60,124.1567055393586,80.42930029154519,1038.4409620991253,114,74,1035,135,88,1043,1372,0.00022272449859883636,2.400966319062739,162.31508539771752,14,8,16,7,3,"[130, 81, 1038]",453.3876025359503,184.6391652216683,105.50809048420781,"[8.915346518797967e-05, 4.2669374399571605e-06]",mock
61,128.17779024116658,790.4026920919798,75.39764441951766,114,785,72,143,797,80,1783,3.7107456591911614e-05,2.563360440658901,224.14940364446707,12,8,23,5,4,"[137, 790, 76]",452.8475261334825,158.07361705645204,105.38240899309241,"[3.442215606683095e-05, 1.6573636202091203e-06]",mock
62,126.20328542094455,453.4503764544832,1118.422313483915,115,447,1115,138,461,1123,1461,0.0003365280572324991,2.295423946157535,177.77366495940493,14,8,18,6,3,"[133, 453, 1118]",453.1175489371912,184.52918764230552,105.44524615548315,"[9.039710905567701e-05, 4.442944817697632e-06]",mock
63,122.23633677991137,184.41506646971936,1046.423929098966,117,178,1042,128,192,1051,677,0.0008399609941989183,2.747162546582429,85.02218758928062,14,9,6,6,4,"[123, 184, 1046]",453.6576869350284,184.7491553442615,118.76731029753192,"[0.00011820261424329794, 6.05671558558292e-06]",mock
64,127.15305313243458,818.4575733544806,1382.430610626487,118,813,1379,138,825,1387,1261,4.827454540645704e-05,2.7512353933848925,154.58579561687384,12,8,14,5,3,"[132, 818, 1382]",452.9825336862849,158.1207435857358,105.41382667857268,"[1.1992814912352355e-05, 5.766752607348208e-07]",mock
65,134.1440149625935,891.4713216957606,691.4226932668329,122,885,688,147,898,696,1604,5.7255780120613053e-05,2.4155606717226434,193.23224452109227,13,8,4,6,3,"[126, 891, 691]",452.0376424399895,170.94015836145186,105.19394049166714,"[2.3021225354510147e-05, 1.1786840662059519e-06]",mock
66,130.15101645692158,7.43272023233301,727.4472410454986,123,1,724,138,15,732,1033,0.0004664477310143411,2.2379728618421044,115.93934671265538,14,8,10,7,3,"[133, 8, 727]",452.57753411955605,184.30927010468918,105.31957899580965,"[0.00011707221010866952, 4.958899617352048e-06]",mock
67,133.20726495726495,427.48397435897436,977.4679487179487,126,421,974,141,434,982,936,8.430747402599081e-05,2.397624531327485,115.93934671265538,13,8,9,6,3,"[135, 427, 977]",452.17260381799105,170.9911946406514,105.22534743178286,"[1.5505506213005492e-05, 8.41565079309833e-07]",mock
68,138.19655442443226,305.4447924823806,1222.440877055599,129,299,1219,148,313,1227,1277,0.00020330351253505796,2.440361982813076,146.85650583603015,14,8,15,7,4,"[144, 306, 1223]",451.4978738563783,183.8695854538493,105.0683306332554,"[4.751999189810473e-05, 2.3225560420985586e-06]",mock
69,140.25309849967385,337.4494455316373,120.43118069145467,129,331,117,153,345,125,1533,0.0004085352993570268,2.5393821444774467,185.50295474024858,14,8,4,6,3,"[133, 337, 120]",451.2280357124014,183.75969561705142,105.00553644313734,"[0.0001489102792414229, 7.486060565661307e-06]",mock
70,141.11589805825244,826.444781553398,160.438713592233,129,820,156,155,834,165,1648,0.0004047740367241204,2.7500199255724564,200.96153430193598,14,9,20,7,5,"[149, 827, 161]",451.0931281750678,183.704755396066,118.0959103526124,"[0.00025904360556471164, 1.1657721718488267e-05]",mock
71,135.20494699646642,918.4393404004711,81.46878680800943,129,912,78,142,925,86,849,0.00010022558126365766,2.397624531327485,100.48076715096799,13,8,8,6,4,"[137, 918, 82]",451.9026887554853,170.8891249915845,105.16253534190963,"[3.875257979640671e-05, 1.9528174578070978e-06]",mock
72,160.09023005676727,334.9378547953391,236.93815357036152,131,329,233,190,342,242,3347,0.0001778871228452772,2.775146631748474,456.0280970697778,13,9,54,6,3,"[185, 335, 236]",448.53134510659766,169.61423555069413,117.42523708205998,"[0.00010123052614275669, 4.469621312906185e-06]",mock
73,156.1957090528519,455.9199372056515,1127.956043956044,142,450,1124,172,463,1132,1911,5.196168785914779e-05,2.5281754200825604,231.87869342531076,13,8,25,6,4,"[167, 456, 1128]",449.0704374143745,169.81809583977403,104.5034404987765,"[1.988892335537552e-05, 9.575963816954986e-07]",mock
74,153.2413043478261,252.9840579710145,652.9594202898551,143,247,649,164,260,658,1380,0.00034273898927494884,2.8728813559322037,162.31508539771752,13,9,4,5,4,"[147, 252, 653]",449.4748372728523,169.97102154630682,117.67224276519946,"[8.852290221757551e-05, 4.204165676483408e-06]",mock
75,162.17978921264725,172.92312461252325,1222.9504029758214,150,167,1219,175,180,1228,1613,0.0001413645368302241,2.5281754200825604,193.23224452109227,13,9,4,6,4,"[154, 173, 1223]",448.2618450138392,169.5123228243869,117.35468211944466,"[5.0220493408906645e-05, 2.3145261012931083e-06]",mock
76,164.20543806646526,245.9287009063444,128.95770392749245,152,240,125,177,253,134,1655,0.00030342445825226605,2.617042905587933,193.23224452109227,13,9,21,6,5,"[173, 246, 130]",447.9923756215059,169.41042170758965,117.28413519418223,"[0.00011145838958418298, 5.543993826609897e-06]",mock
77,164.21772428884026,667.9370897155361,1206.9365426695842,152,661,1202,177,676,1213,1828,0.000952283211518079,2.275240272692711,193.23224452109227,15,11,4,6,6,"[156, 667, 1208]",447.9923756215059,195.47356659625822,143.34727796570724,"[0.00027488673820428753, 9.816272816559803e-06]",mock
78,169.2244019138756,283.99138755980863,1166.9526315789474,153,278,1163,186,291,1171,2090,7.064155943226069e-05,2.5543478260869565,255.06656276784182,13,8,4,6,4,"[157, 284, 1167]",447.3188364206068,169.1557196941846,104.09582442125479,"[2.8425208997091812e-05, 1.4804170619411608e-06]",mock
79,158.23304562268805,477.9926017262639,57.91245376078915,153,472,54,165,485,63,811,0.00010254654625896364,2.617701378036652,92.75147737012429,13,9,4,6,4,"[157, 478, 58]",448.80087590502563,169.71615988849456,117.49580008340118,"[1.9408555495069334e-05, 9.750104200394083e-07]",mock
80,162.24170616113744,818.9691943127962,1527.936018957346,156,813,1524,169,826,1533,844,0.00010224537254543975,3.262979011594125,100.48076715096799,13,9,9,6,4,"[165, 819, 1528]",448.2618450138392,169.5123228243869,117.35468211944466,"[2.0222802786276166e-05, 1.0439739814736393e-06]",mock
81,188.16891689168918,412.9216921692169,631.937293729373,161,405,628,217,421,637,3333,0.0008940739207901061,2.1487154499451755,432.8402277272467,16,9,50,6,3,"[211, 411, 631]",444.76113563838743,207.00125200405463,116.43819850497147,"[0.0003621786830756577, 1.4269254404808858e-05]",mock
82,174.21951219512195,479.9042236763831,1183.9303985722784,161,474,1180,188,487,1188,1681,5.574399256147444e-05,2.6569635336933946,208.69082408277967,13,8,5,6,4,"[166, 480, 1184]",446.64548898264746,168.9010901968362,103.93912935060409,"[1.9033298054828115e-05, 8.911752837337757e-07]",mock
83,174.17277486910996,82.93651832460733,93.97316753926701,163,77,91,187,90,98,1528,0.00011937094677705318,2.5799793601651193,185.50295474024858,13,7,4,6,3,"[167, 83, 94]",446.64548898264746,168.9010901968362,90.94673779700132,"[5.534182726783257e-05, 2.6619048319505134e-06]",mock
84,174.2040404040404,101.94747474747474,143.94444444444446,167,96,140,182,109,148,990,0.00023573514772579074,3.316086737266768,115.93934671265538,13,8,11,6,4,"[178, 102, 144]",446.64548898264746,168.9010901968362,103.93912935060409,"[6.497253563004443e-05, 3.1958551571042025e-06]",mock
85,178.22948717948717,399.87692307692305,882.9314102564102,167,394,879,191,407,888,1560,0.00021039682906121016,2.5799793601651193,185.50295474024858,13,9,18,6,4,"[185, 400, 883]",446.10694904656935,168.69743878970948,116.79053164790136,"[6.249967698576657e-05, 2.8732715105683175e-06]",mock
86,196.18058252427184,317.9481276005548,915.9470180305132,168,311,911,225,326,922,3605,0.0008912994526326656,2.7108129197315556,440.5695175080905,15,11,5,8,6,"[173, 319, 917]",443.6850363251022,193.59413511343405,141.96902825206513,"[0.0005390621225672585, 1.7122900745922294e-05]",mock
87,187.20439914163092,352.95922746781116,1058.9774678111587,173,347,1055,203,360,1063,1864,0.00014176043623592705,2.3610059854787067,231.87869342531076,13,8,24,6,4,"[197, 353, 1059]",444.89568250704957,168.23939265672416,103.53193087644071,"[5.943036646396746e-05, 2.6745451396713887e-06]",mock
88,187.16997319034851,742.9426273458445,1020.94745308311,173,737,1017,202,750,1026,1865,0.00014570288476534188,2.4879342394956057,224.14940364446707,13,9,3,6,4,"[176, 743, 1021]",444.89568250704957,168.23939265672416,116.47342279447469,"[5.1237841185573506e-05, 2.6376196480392567e-06]",mock
89,189.15458207452164,476.9370594159114,873.9310171198389,174,471,870,205,484,879,1986,0.0005464887944981456,2.6371572703067123,239.60798320615444,13,9,27,6,3,"[201, 477, 873]",444.62659642780693,168.13763649157312,116.40297622034944,"[0.00014985089619677647, 6.027742559440684e-06]",mock
90,186.1809523809524,833.9408163265306,1067.9619047619049,175,828,1064,198,841,1072,1470,0.00016534517635591328,2.6569635336933946,177.77366495940493,13,8,18,6,4,"[193, 834, 1068]",445.03023703444677,168.2902750834561,103.56324313811764,"[5.1843716122936766e-05, 2.6326046206613255e-06]",mock
91,182.21170212765958,799.9234042553192,1420.9521276595744,176,794,1417,190,807,1426,940,0.00010300103895133361,3.3068559347629107,108.21005693181168,13,9,3,6,4,"[179, 800, 1421]",445.5685317444638,168.49383375719566,116.64957432119814,"[1.762415790752816e-05, 8.422285450114085e-07]",mock
92,195.23194643711142,134.95361071257773,48.962219033955044,179,128,45,212,143,54,2091,0.0004869689291808754,2.3610059854787067,255.06656276784182,15,9,5,6,4,"[184, 134, 49]",443.8195219474169,193.6528155412277,116.19168460553452,"[0.0002932713385745651, 1.3710674180960012e-05]",mock
93,194.20529270248596,629.9133921411387,1213.951884522855,185,624,1210,204,637,1219,1247,0.00039122134330682456,2.8178316496775975,146.85650583603015,13,9,15,6,3,"[200, 630, 1213]",443.95401522323914,167.88329674898188,116.2268948644644,"[8.392892239096858e-05, 3.881650331095338e-06]",mock
94,195.146875,843.94140625,474.95078125,186,837,471,206,852,480,1280,0.0004398834425956011,2.5281754200825604,154.58579561687384,15,9,15,8,4,"[201, 845, 475]",443.8195219474169,193.6528155412277,116.19168460553452,"[0.00016116687378497235, 7.182348437629627e-06]",mock
95,202.21144098479363,812.9681390296886,589.9102099927588,193,806,586,213,821,595,1381,0.0005050866166129708,2.026875449333566,154.58579561687384,15,9,15,6,4,"[208, 812, 590]",442.8782832782577,193.24212265962763,115.94526888658281,"[0.00018513912520146147, 8.903566047683916e-06]",mock
