gal_file,z_pos,x_pos,y_pos,orig_mass,new_mass,mos_name
data/mock_gals/g1_model269.fits,301,62,1396,8.742,8.924428358517833,1245mosE
data/mock_gals/g2_model874.fits,165,808,873,9.6354,9.806102698494472,1245mosE
data/mock_gals/g1_model630.fits,482,152,199,9.1543,9.345045748503338,1245mosE
data/mock_gals/g2_model848.fits,616,692,514,9.5481,9.739395076199731,1245mosE
data/mock_gals/g1_model240.fits,549,36,889,8.7122,8.926416026635614,1245mosE
data/mock_gals/g1_model590.fits,5,54,246,9.1049,9.281335382994278,1245mosE
data/mock_gals/g2_model282.fits,311,83,242,8.7515,8.935238825091831,1245mosE
data/mock_gals/g1_model705.fits,386,103,32,9.2629,9.440540187892358,1245mosE
data/mock_gals/g1_model378.fits,377,897,1202,8.8582,9.04423767022583,1245mosE
data/mock_gals/g1_model339.fits,355,867,1499,8.8151,8.998405403121305,1245mosE
data/mock_gals/g2_model950.fits,137,439,684,9.8747,10.047006442404735,1245mosE
data/mock_gals/g2_model36.fits,240,555,1340,8.5331,8.695424516438896,1245mosE
data/mock_gals/g2_model69.fits,15,895,1420,8.556,8.703402845371237,1245mosE
data/mock_gals/g2_model189.fits,230,515,1019,8.6601,8.83098120345971,1245mosE
data/mock_gals/g2_model919.fits,212,726,236,9.7646,9.940227878774154,1245mosE
data/mock_gals/g2_model843.fits,417,149,190,9.5363,9.719742333573869,1245mosE
data/mock_gals/g2_model557.fits,605,775,910,9.0764,9.270134754267275,1245mosE
data/mock_gals/g1_model9.fits,56,865,839,8.5073,8.693471655286308,1245mosE
data/mock_gals/g1_model28.fits,458,780,103,8.5266,8.705619763995479,1245mosE
data/mock_gals/g1_model843.fits,445,309,754,9.5363,9.722562715357858,1245mosE
data/mock_gals/g1_model817.fits,589,356,316,9.4873,9.678279492976037,1245mosE
data/mock_gals/g1_model365.fits,214,436,1138,8.8457,9.035253576659382,1245mosE
data/mock_gals/g1_model439.fits,79,92,846,8.9205,9.094359028407446,1245mosE
data/mock_gals/g1_model634.fits,601,537,103,9.1584,9.345832777469713,1245mosE
data/mock_gals/g1_model703.fits,428,180,1024,9.2562,9.441373453750352,1245mosE
data/mock_gals/g1_model560.fits,119,902,639,9.0825,9.248418895313698,1245mosE
data/mock_gals/g2_model917.fits,376,387,1177,9.7602,9.945340495597774,1245mosE
data/mock_gals/g2_model887.fits,152,524,1094,9.6711,9.848211668713521,1245mosE
data/mock_gals/g2_model173.fits,457,546,337,8.644,8.87073722062052,1245mosE
data/mock_gals/g1_model200.fits,366,195,293,8.6732,8.848700559695002,1245mosE
data/mock_gals/g2_model204.fits,116,522,555,8.6777,8.840598123266155,1245mosE
data/mock_gals/g2_model824.fits,623,703,1026,9.5008,9.69353937049833,1245mosE
data/mock_gals/g1_model715.fits,34,222,929,9.279,9.452427058935704,1245mosE
data/mock_gals/g2_model884.fits,609,15,95,9.6633,9.856731768766739,1245mosE
data/mock_gals/g2_model243.fits,441,11,944,8.7151,8.917511591187608,1245mosE
data/mock_gals/g2_model60.fits,533,327,119,8.5506,8.73411013673786,1245mosE
data/mock_gals/g1_model210.fits,282,582,898,8.6829,8.85993777882591,1245mosE
data/mock_gals/g1_model684.fits,35,111,782,9.2312,9.405671540168491,1245mosE
data/mock_gals/g2_model262.fits,18,615,383,8.7359,8.907276592009737,1245mosE
data/mock_gals/g1_model276.fits,501,601,976,8.7474,8.938932358101376,1245mosE
data/mock_gals/g1_model881.fits,424,613,78,9.6538,9.841591473035505,1245mosE
data/mock_gals/g1_model903.fits,77,93,1386,9.7178,9.882922623027484,1245mosE
data/mock_gals/g2_model87.fits,281,9,833,8.5724,8.752078088486789,1245mosE
data/mock_gals/g2_model864.fits,595,557,116,9.598,9.79377415503368,1245mosE
data/mock_gals/g2_model370.fits,360,455,93,8.8516,9.039984080558016,1245mosE
data/mock_gals/g1_model398.fits,576,364,890,8.8802,9.069757385430627,1245mosE
data/mock_gals/g2_model527.fits,420,189,353,9.042,9.229329894450242,1245mosE
data/mock_gals/g1_model894.fits,209,771,46,9.69,9.862926514616335,1245mosE
data/mock_gals/g2_model307.fits,611,182,868,8.7903,8.994469698472734,1245mosE
data/mock_gals/g1_model69.fits,12,181,174,8.556,8.747667188937406,1245mosE
data/mock_gals/g2_model185.fits,51,608,1172,8.6581,8.817902682917609,1245mosE
data/mock_gals/g2_model857.fits,334,388,100,9.5664,9.752143590520784,1245mosE
data/mock_gals/g2_model733.fits,30,93,1433,9.3119,9.484659875863336,1245mosE
data/mock_gals/g1_model88.fits,400,786,939,8.5735,8.75769035569745,1245mosE
data/mock_gals/g2_model389.fits,237,799,986,8.8683,9.072130596916727,1245mosE
data/mock_gals/g1_model864.fits,630,246,1199,9.598,9.789946132170869,1245mosE
data/mock_gals/g2_model263.fits,317,739,511,8.7361,8.925373578304248,1245mosE
data/mock_gals/g1_model538.fits,11,170,960,9.0532,9.22821906755149,1245mosE
data/mock_gals/g1_model865.fits,270,104,1232,9.5981,9.774023086831994,1245mosE
data/mock_gals/g1_model550.fits,522,765,1314,9.0629,9.262738874928795,1245mosE
data/mock_gals/g1_model784.fits,282,631,1275,9.411,9.595708853874653,1245mosE
data/mock_gals/g1_model991.fits,441,316,401,10.1084,10.296722551689959,1245mosE
data/mock_gals/g2_model617.fits,434,41,97,9.1357,9.317461647069504,1245mosE
data/mock_gals/g1_model998.fits,640,195,388,10.2021,10.395582221438287,1245mosE
data/mock_gals/g2_model510.fits,572,868,462,9.0206,9.21328530956253,1245mosE
data/mock_gals/g1_model896.fits,244,63,921,9.6963,9.875411468366313,1245mosE
data/mock_gals/g2_model954.fits,169,258,869,9.8907,10.058360592102751,1245mosE
data/mock_gals/g2_model986.fits,91,357,1268,10.0654,10.23560448636651,1245mosE
data/mock_gals/g2_model227.fits,600,868,1056,8.6995,8.905443321803803,1245mosE
data/mock_gals/g2_model650.fits,443,141,608,9.183,9.376351997307152,1245mosE
data/mock_gals/g1_model624.fits,228,733,1090,9.1414,9.324910136661865,1245mosE
data/mock_gals/g2_model6.fits,127,8,1315,8.5053,8.68661940155819,1245mosE
data/mock_gals/g2_model52.fits,44,511,624,8.5469,8.7410952854448,1245mosE
data/mock_gals/g2_model511.fits,451,606,736,9.0207,9.214934470660891,1245mosE
data/mock_gals/g2_model951.fits,102,595,585,9.878,10.054285285872913,1245mosE
data/mock_gals/g1_model43.fits,553,207,11,8.5389,8.751820577539062,1245mosE
data/mock_gals/g1_model796.fits,529,864,914,9.4396,9.629758204473085,1245mosE
data/mock_gals/g2_model693.fits,23,598,405,9.2456,9.411313992004864,1245mosE
data/mock_gals/g1_model994.fits,479,719,1299,10.1467,10.333285054595942,1245mosE
data/mock_gals/g1_model358.fits,173,42,737,8.8388,9.028015045627322,1245mosE
data/mock_gals/g2_model335.fits,239,78,329,8.8116,8.997955954702947,1245mosE
data/mock_gals/g2_model773.fits,312,53,1449,9.3849,9.563421022066343,1245mosE
data/mock_gals/g1_model742.fits,494,612,416,9.3324,9.522333749871331,1245mosE
data/mock_gals/g1_model219.fits,254,619,3,8.689,8.881650469702546,1245mosE
data/mock_gals/g1_model433.fits,567,491,824,8.9175,9.110816844109443,1245mosE
data/mock_gals/g2_model462.fits,428,675,681,8.96,9.144036130428786,1245mosE
data/mock_gals/g2_model294.fits,159,570,677,8.7678,8.934592661510615,1245mosE
data/mock_gals/g1_model162.fits,342,479,940,8.6361,8.8060345841662,1245mosE
data/mock_gals/g1_model361.fits,553,369,856,8.8408,9.041869719237647,1245mosE
data/mock_gals/g2_model249.fits,500,557,50,8.7248,8.91781661291939,1245mosE
data/mock_gals/g1_model511.fits,91,258,273,9.0207,9.190883622229428,1245mosE
data/mock_gals/g2_model948.fits,595,174,1364,9.8582,10.05288398986009,1245mosE
data/mock_gals/g1_model570.fits,338,637,1225,9.0909,9.2819561737567,1245mosE
data/mock_gals/g2_model582.fits,47,67,1365,9.0992,9.283359604314438,1245mosE
data/mock_gals/g1_model340.fits,549,244,347,8.8188,9.012129746333606,1245mosE
data/mock_gals/g1_model311.fits,614,351,998,8.7955,8.985759996766937,1245mosE
data/mock_gals/g1_model217.fits,578,660,625,8.687,8.882485542917912,1245mosE
data/mock_gals/g2_model412.fits,537,633,975,8.8948,9.084858676231597,1245mosE
data/mock_gals/g1_model78.fits,37,446,98,8.5627,8.721298004422668,1245mosE
data/mock_gals/g2_model688.fits,456,89,1460,9.2353,9.419456932186254,1245mosE
data/mock_gals/g1_model756.fits,179,432,261,9.3498,9.527755809180388,1245mosE
data/mock_gals/g1_model694.fits,306,562,1505,9.2463,9.42422835889677,1245mosE
data/mock_gals/g1_model636.fits,113,86,805,9.1588,9.331315034937585,1245mosE
data/mock_gals/g2_model383.fits,433,325,315,8.8628,9.048607339597837,1245mosE
data/mock_gals/g2_model620.fits,14,677,378,9.1385,9.310237819172054,1245mosE
data/mock_gals/g2_model311.fits,648,746,1258,8.7955,9.004004228664693,1245mosE
data/mock_gals/g2_model586.fits,236,740,859,9.1012,9.288682726935434,1245mosE
data/mock_gals/g2_model930.fits,487,461,1468,9.7996,9.983558104974502,1245mosE
data/mock_gals/g2_model642.fits,365,824,1429,9.1745,9.355823540838486,1245mosE
data/mock_gals/g1_model899.fits,338,303,76,9.7034,9.886054526709788,1245mosE
data/mock_gals/g2_model728.fits,384,261,686,9.3019,9.486788041498436,1245mosE
data/mock_gals/g2_model755.fits,196,659,31,9.3488,9.528641145863752,1245mosE
data/mock_gals/g2_model869.fits,603,149,159,9.6225,9.811757355695095,1245mosE
data/mock_gals/g2_model397.fits,319,8,462,8.8775,9.062898178267174,1245mosE
data/mock_gals/g2_model131.fits,29,3,886,8.6111,8.80771353374724,1245mosE
data/mock_gals/g2_model57.fits,394,153,891,8.5479,8.722428798042305,1245mosE
data/mock_gals/g1_model990.fits,606,227,246,10.1044,10.292874429725012,1245mosE
data/mock_gals/g2_model952.fits,621,515,187,9.8819,10.077444053422683,1245mosE
data/mock_gals/g1_model89.fits,506,631,1164,8.574,8.77432428346317,1245mosE
data/mock_gals/g1_model773.fits,502,16,444,9.3849,9.573254135240363,1245mosE
data/mock_gals/g1_model825.fits,187,606,771,9.5015,9.672096190634218,1245mosE
data/mock_gals/g2_model233.fits,92,328,842,8.7067,8.8730104363892,1245mosE
data/mock_gals/g1_model759.fits,555,36,1024,9.3528,9.54617618562742,1245mosE
data/mock_gals/g1_model36.fits,536,364,1089,8.5331,8.737585991157118,1245mosE
data/mock_gals/g1_model849.fits,114,514,883,9.5489,9.72007262686334,1245mosE
data/mock_gals/g1_model31.fits,524,34,248,8.5285,8.711838425279854,1245mosE
data/mock_gals/g1_model681.fits,119,365,1031,9.2292,9.400595305824764,1245mosE
data/mock_gals/g2_model998.fits,493,329,85,10.2021,10.39041164693773,1245mosE
data/mock_gals/g2_model742.fits,24,407,179,9.3324,9.499275668378473,1245mosE
data/mock_gals/g1_model851.fits,410,490,1227,9.5498,9.736373955000536,1245mosE
data/mock_gals/g1_model149.fits,224,784,801,8.6233,8.777885616813013,1245mosE
data/mock_gals/g1_model785.fits,255,586,921,9.4121,9.587878883255026,1245mosE
data/mock_gals/g2_model767.fits,466,287,465,9.3631,9.549921382127694,1245mosE
data/mock_gals/g1_model333.fits,608,665,360,8.811,9.02105293958748,1245mosE
data/mock_gals/g2_model928.fits,143,35,1433,9.7977,9.965531116106645,1245mosE
data/mock_gals/g1_model578.fits,255,385,1271,9.0977,9.274888644038459,1245mosE
data/mock_gals/g2_model113.fits,175,541,572,8.5957,8.771323891605983,1245mosE
data/mock_gals/g1_model359.fits,343,835,1038,8.8394,9.030182656461077,1245mosE
data/mock_gals/g2_model12.fits,133,806,60,8.5097,8.697780335776176,1245mosE
data/mock_gals/g1_model698.fits,81,635,153,9.2497,9.430293240666508,1245mosE
data/mock_gals/g2_model802.fits,437,210,508,9.4555,9.637167304635293,1245mosE
data/mock_gals/g1_model29.fits,294,84,292,8.5269,8.72076781351088,1245mosE
data/mock_gals/g1_model73.fits,632,209,1099,8.5572,8.741587100070001,1245mosE
data/mock_gals/g2_model195.fits,373,392,1019,8.6645,8.842920958270918,1245mosE
data/mock_gals/g1_model228.fits,67,652,516,8.7002,8.879361068758454,1245mosE
data/mock_gals/g2_model753.fits,215,251,436,9.3474,9.53122505359232,1245mosE
data/mock_gals/g2_model217.fits,198,598,1150,8.687,8.874370756341884,1245mosE
data/mock_gals/g1_model154.fits,475,850,301,8.6275,8.81936534636617,1245mosE
data/mock_gals/g1_model531.fits,73,797,863,9.0471,9.219660887976218,1245mosE
data/mock_gals/g2_model559.fits,606,385,579,9.079,9.262474852218654,1245mosE
data/mock_gals/g1_model375.fits,36,898,1501,8.8572,9.030880840400949,1245mosE
data/mock_gals/g1_model0.fits,610,179,1292,8.5004,8.663354356582614,1245mosE
data/mock_gals/g1_model513.fits,580,699,877,9.022,9.217016879149664,1245mosE
data/mock_gals/g2_model302.fits,168,73,108,8.7834,8.955388625924762,1245mosE
data/mock_gals/g2_model150.fits,17,643,1178,8.6238,8.800484925156066,1245mosE
data/mock_gals/g2_model840.fits,157,842,508,9.5301,9.704860981139921,1245mosE
data/mock_gals/g1_model213.fits,608,421,945,8.6846,8.875312029331813,1245mosE
data/mock_gals/g1_model943.fits,464,38,744,9.8411,10.029136475476365,1245mosE
data/mock_gals/g2_model211.fits,549,614,805,8.683,8.864188805438896,1245mosE
data/mock_gals/g1_model655.fits,154,163,1472,9.1877,9.362006714474374,1245mosE
data/mock_gals/g2_model1001.fits,499,383,673,10.265,10.449450655525926,1245mosE
data/mock_gals/g1_model929.fits,114,189,749,9.7992,9.970865120331517,1245mosE
data/mock_gals/g2_model470.fits,317,513,1168,8.9678,9.151997764146925,1245mosE
data/mock_gals/g2_model471.fits,238,883,187,8.9687,9.14829773972149,1245mosE
data/mock_gals/g2_model373.fits,38,300,1252,8.8559,9.028681797899896,1245mosE
data/mock_gals/g1_model116.fits,232,345,234,8.5978,8.768673957580651,1245mosE
data/mock_gals/g2_model827.fits,55,78,860,9.5033,9.678317455675916,1245mosE
data/mock_gals/g1_model140.fits,331,263,1144,8.6175,8.802286098521481,1245mosE
data/mock_gals/g1_model312.fits,421,571,959,8.7972,8.982455662943869,1245mosE
data/mock_gals/g1_model895.fits,271,382,682,9.6954,9.87349033088031,1245mosE
data/mock_gals/g1_model1000.fits,213,441,105,10.2505,10.423814074549627,1245mosE
data/mock_gals/g1_model730.fits,100,835,1516,9.3076,9.477182523554733,1245mosE
data/mock_gals/g2_model338.fits,46,625,1291,8.8136,8.986814899086474,1245mosE
data/mock_gals/g1_model937.fits,421,128,472,9.8201,10.00151270850587,1245mosE
data/mock_gals/g2_model628.fits,258,135,1449,9.1532,9.342749807171792,1245mosE
data/mock_gals/g2_model27.fits,266,250,851,8.5259,8.727075825593918,1245mosE
data/mock_gals/g1_model707.fits,333,459,175,9.2682,9.452844446835451,1245mosE
data/mock_gals/g1_model568.fits,83,473,484,9.0881,9.260351449974044,1245mosE
data/mock_gals/g2_model159.fits,293,103,972,8.6337,8.829892444505084,1245mosE
data/mock_gals/g1_model399.fits,406,409,451,8.8834,9.07127709378463,1245mosE
data/mock_gals/g1_model501.fits,536,733,193,9.007,9.207683603167816,1245mosE
data/mock_gals/g1_model852.fits,241,464,1404,9.5534,9.734174295313183,1245mosE
data/mock_gals/g2_model61.fits,411,59,939,8.551,8.736484884545925,1245mosE
data/mock_gals/g1_model415.fits,595,4,1185,8.8973,9.096563995662345,1245mosE
data/mock_gals/g2_model502.fits,134,883,464,9.0076,9.185447473345668,1245mosE
data/mock_gals/g1_model242.fits,154,471,858,8.715,8.912024453961163,1245mosE
data/mock_gals/g1_model671.fits,494,530,1107,9.2159,9.406276879547242,1245mosE
data/mock_gals/g2_model524.fits,21,246,850,9.0381,9.214905580642592,1245mosE
data/mock_gals/g2_model354.fits,284,283,187,8.8326,9.0254888668553,1245mosE
data/mock_gals/g2_model344.fits,520,708,1469,8.8222,9.019925245740056,1245mosE
data/mock_gals/g1_model150.fits,404,699,612,8.6238,8.798609622451881,1245mosE
data/mock_gals/g2_model183.fits,247,187,614,8.6558,8.818725936560856,1245mosE
data/mock_gals/g2_model964.fits,45,159,781,9.9368,10.103244553495825,1245mosE
data/mock_gals/g1_model949.fits,239,525,1228,9.8645,10.04524410869428,1245mosE
data/mock_gals/g2_model348.fits,406,746,879,8.8267,9.006994152412787,1245mosE
data/mock_gals/g1_model40.fits,336,609,100,8.5367,8.710514463836773,1245mosE
data/mock_gals/g2_model826.fits,491,168,172,9.5015,9.688272425679546,1245mosE
data/mock_gals/g2_model629.fits,232,120,375,9.1537,9.325147831131005,1245mosE
data/mock_gals/g2_model168.fits,74,59,491,8.6406,8.83310163137547,1245mosE
data/mock_gals/g1_model351.fits,234,832,1256,8.8307,9.015107628410128,1245mosE
data/mock_gals/g2_model384.fits,172,513,260,8.8633,9.050992699025942,1245mosE
data/mock_gals/g1_model631.fits,583,164,365,9.1556,9.348463447913,1245mosE
data/mock_gals/g2_model483.fits,7,525,1022,8.9853,9.162101566320068,1245mosE
data/mock_gals/g1_model165.fits,127,61,1398,8.638,8.800587497605026,1245mosE
data/mock_gals/g2_model704.fits,119,908,879,9.2582,9.426107771230946,1245mosE
data/mock_gals/g1_model146.fits,376,55,94,8.621,8.793850680278458,1245mosE
data/mock_gals/g1_model827.fits,589,215,715,9.5033,9.693197059505268,1245mosE
data/mock_gals/g1_model282.fits,600,259,1079,8.7515,8.94985015596748,1245mosE
data/mock_gals/g2_model452.fits,215,665,1014,8.9442,9.131324621748897,1245mosE
data/mock_gals/g1_model955.fits,187,856,84,9.8926,10.062310572658827,1245mosE
data/mock_gals/g2_model610.fits,401,26,143,9.1228,9.311699262907288,1245mosE
data/mock_gals/g1_model599.fits,477,397,868,9.1128,9.311594692575882,1245mosE
data/mock_gals/g2_model140.fits,569,722,291,8.6175,8.829704321916655,1245mosE
data/mock_gals/g2_model127.fits,495,43,687,8.6058,8.786937503493016,1245mosE
data/mock_gals/g1_model928.fits,457,90,813,9.7977,9.986409482570803,1245mosE
data/mock_gals/g2_model75.fits,393,1,115,8.5582,8.75804213051381,1245mosE
data/mock_gals/g1_model476.fits,359,800,422,8.9753,9.160328768698172,1245mosE
data/mock_gals/g1_model211.fits,410,70,922,8.683,8.865107476432918,1245mosE
data/mock_gals/g2_model569.fits,89,273,453,9.0888,9.256818412590624,1245mosE
data/mock_gals/g1_model346.fits,1,423,741,8.8231,8.989931812227278,1245mosE
data/mock_gals/g1_model201.fits,648,434,104,8.6757,8.886851008738684,1245mosE
data/mock_gals/g1_model431.fits,602,733,473,8.911,9.109811880223438,1245mosE
data/mock_gals/g1_model693.fits,132,797,1312,9.2456,9.423970222979396,1245mosE
data/mock_gals/g1_model19.fits,429,224,327,8.5142,8.719270951622567,1245mosE
data/mock_gals/g2_model689.fits,305,463,1260,9.2364,9.419600261563989,1245mosE
data/mock_gals/g2_model946.fits,341,360,657,9.8499,10.033390380266553,1245mosE
data/mock_gals/g2_model646.fits,255,308,36,9.1802,9.354475449563193,1245mosE
data/mock_gals/g1_model277.fits,426,520,1240,8.7492,8.945011696523101,1245mosE
data/mock_gals/g2_model918.fits,111,393,1097,9.7623,9.934582272809381,1245mosE
data/mock_gals/g1_model683.fits,277,219,1389,9.2303,9.413541532755511,1245mosE
data/mock_gals/g2_model174.fits,145,326,961,8.6463,8.80587679112646,1245mosE
data/mock_gals/g2_model854.fits,463,311,794,9.5575,9.74421464259837,1245mosE
data/mock_gals/g1_model334.fits,326,230,1014,8.8114,8.997794327106721,1245mosE
data/mock_gals/g2_model343.fits,416,457,1029,8.8221,9.012602381132858,1245mosE
data/mock_gals/g1_model883.fits,232,249,774,9.6608,9.837101655181314,1245mosE
data/mock_gals/g2_model501.fits,503,111,923,9.007,9.191349202095978,1245mosE
data/mock_gals/g1_model546.fits,301,199,39,9.0589,9.246748960594893,1245mosE
data/mock_gals/g2_model644.fits,112,2,1418,9.1766,9.34790197261141,1245mosE
data/mock_gals/g2_model829.fits,567,221,341,9.5089,9.703985440869484,1245mosE
data/mock_gals/g1_model423.fits,400,313,137,8.9055,9.092652174516859,1245mosE
data/mock_gals/g2_model509.fits,365,29,283,9.0144,9.199423541868113,1245mosE
data/mock_gals/g2_model891.fits,580,816,318,9.6832,9.879354691338381,1245mosE
data/mock_gals/g2_model220.fits,531,299,744,8.6908,8.861668787600001,1245mosE
data/mock_gals/g1_model610.fits,78,181,332,9.1228,9.302530757457982,1245mosE
data/mock_gals/g2_model621.fits,650,779,676,9.1387,9.340436481116457,1245mosE
data/mock_gals/g2_model496.fits,371,670,1247,8.9983,9.1944085387972,1245mosE
data/mock_gals/g1_model856.fits,208,346,717,9.5653,9.738967315046365,1245mosE
data/mock_gals/g2_model830.fits,178,724,949,9.5091,9.684993923359357,1245mosE
data/mock_gals/g1_model507.fits,24,77,97,9.013,9.177597599995021,1245mosE
data/mock_gals/g1_model366.fits,643,537,600,8.8462,9.050782299138106,1245mosE
data/mock_gals/g2_model410.fits,359,848,962,8.8947,9.079931295360103,1245mosE
data/mock_gals/g2_model422.fits,211,222,56,8.905,9.087690054404012,1245mosE
data/mock_gals/g2_model136.fits,557,632,345,8.6149,8.801002558981484,1245mosE
data/mock_gals/g2_model623.fits,181,812,1435,9.14,9.314552174501573,1245mosE
data/mock_gals/g2_model197.fits,309,55,706,8.6682,8.862728793795608,1245mosE
data/mock_gals/g1_model164.fits,9,492,1154,8.6375,8.780822760404812,1245mosE
data/mock_gals/g1_model153.fits,462,724,1266,8.6273,8.793493033311355,1245mosE
data/mock_gals/g2_model326.fits,595,744,1401,8.8075,9.005198624483699,1245mosE
data/mock_gals/g2_model518.fits,76,233,455,9.0305,9.196839786403,1245mosE
data/mock_gals/g2_model876.fits,276,121,512,9.6387,9.820174876785698,1245mosE
data/mock_gals/g2_model786.fits,0,124,989,9.4132,9.577753274218951,1245mosE
data/mock_gals/g1_model485.fits,100,115,1269,8.9879,9.159127932767538,1245mosE
data/mock_gals/g1_model87.fits,374,865,1027,8.5724,8.753823717508768,1245mosE
data/mock_gals/g2_model890.fits,218,136,964,9.6828,9.86231027880843,1245mosE
data/mock_gals/g2_model881.fits,197,64,91,9.6538,9.8291534627963,1245mosE
data/mock_gals/g1_model422.fits,446,634,586,8.905,9.093526594569761,1245mosE
data/mock_gals/g1_model540.fits,175,288,1088,9.0547,9.233360741118602,1245mosE
data/mock_gals/g2_model525.fits,238,903,563,9.0391,9.222543559293552,1245mosE
data/mock_gals/g1_model606.fits,35,572,1329,9.119,9.294329154101975,1245mosE
data/mock_gals/g1_model735.fits,336,633,1281,9.3151,9.496898902681085,1245mosE
data/mock_gals/g1_model850.fits,416,264,837,9.5493,9.73243167657224,1245mosE
