gal_file,z_pos,x_pos,y_pos,orig_mass,new_mass,mos_name
data/mock_gals/g2_model565.fits,271,853,1528,9.0855,9.247623268041874,1353mosF
data/mock_gals/g1_model942.fits,499,131,1058,9.8399,10.002081227649795,1353mosF
data/mock_gals/g2_model793.fits,116,138,815,9.4241,9.579020550793755,1353mosF
data/mock_gals/g1_model721.fits,311,584,679,9.2872,9.445907877735188,1353mosF
data/mock_gals/g2_model692.fits,378,612,1037,9.2423,9.398060031052376,1353mosF
data/mock_gals/g1_model937.fits,326,206,1396,9.8201,9.984064192812736,1353mosF
data/mock_gals/g1_model153.fits,325,729,213,8.6273,8.77050193977943,1353mosF
data/mock_gals/g2_model307.fits,7,260,1018,8.7903,8.948547787000706,1353mosF
data/mock_gals/g2_model783.fits,636,634,296,9.41,9.584699961062077,1353mosF
data/mock_gals/g1_model106.fits,241,119,1306,8.5902,8.745152030733967,1353mosF
data/mock_gals/g2_model917.fits,587,88,120,9.7602,9.932934782404597,1353mosF
data/mock_gals/g2_model895.fits,189,156,1533,9.6954,9.85806533473867,1353mosF
data/mock_gals/g1_model356.fits,334,168,1500,8.8372,9.002073656171957,1353mosF
data/mock_gals/g2_model203.fits,532,83,1215,8.6777,8.848215237758476,1353mosF
data/mock_gals/g1_model206.fits,82,773,952,8.6784,8.824622617466634,1353mosF
data/mock_gals/g2_model839.fits,63,778,882,9.5286,9.67158177942927,1353mosF
data/mock_gals/g1_model597.fits,22,158,1179,9.1116,9.253617048380521,1353mosF
data/mock_gals/g1_model448.fits,492,3,1030,8.9351,9.0980649012827,1353mosF
data/mock_gals/g2_model847.fits,640,53,691,9.5474,9.719666716987033,1353mosF
data/mock_gals/g1_model853.fits,515,895,852,9.5552,9.723570652283462,1353mosF
data/mock_gals/g1_model627.fits,36,406,416,9.1528,9.291795986660809,1353mosF
data/mock_gals/g2_model115.fits,143,642,901,8.5974,8.739366043163427,1353mosF
data/mock_gals/g1_model893.fits,94,643,897,9.6871,9.836885214423743,1353mosF
data/mock_gals/g1_model245.fits,444,888,1030,8.7183,8.871196305169342,1353mosF
data/mock_gals/g2_model55.fits,327,619,458,8.5476,8.71044114510917,1353mosF
data/mock_gals/g1_model166.fits,262,892,608,8.6383,8.79625336212148,1353mosF
data/mock_gals/g2_model131.fits,52,205,833,8.6111,8.781842930973276,1353mosF
data/mock_gals/g2_model836.fits,387,249,954,9.5193,9.684152167388621,1353mosF
data/mock_gals/g2_model210.fits,408,170,1001,8.6829,8.859495155348526,1353mosF
data/mock_gals/g2_model597.fits,526,185,135,9.1116,9.273479724877355,1353mosF
data/mock_gals/g1_model772.fits,335,654,485,9.3772,9.536773282749467,1353mosF
data/mock_gals/g1_model25.fits,280,250,308,8.5204,8.653679640290253,1353mosF
data/mock_gals/g1_model760.fits,483,127,806,9.3544,9.523984185869084,1353mosF
data/mock_gals/g1_model848.fits,377,669,641,9.5481,9.706097417924406,1353mosF
data/mock_gals/g2_model228.fits,42,712,1196,8.7002,8.864563441569631,1353mosF
data/mock_gals/g1_model1008.fits,247,316,1378,10.3896,10.542366724371348,1353mosF
data/mock_gals/g1_model638.fits,75,302,1070,9.1593,9.296542322484248,1353mosF
data/mock_gals/g2_model955.fits,46,265,748,9.8926,10.042432534402188,1353mosF
data/mock_gals/g1_model6.fits,117,773,866,8.5053,8.658558769504499,1353mosF
data/mock_gals/g1_model827.fits,422,714,262,9.5033,9.667322980872658,1353mosF
data/mock_gals/g1_model580.fits,369,401,408,9.0983,9.26021808309529,1353mosF
data/mock_gals/g1_model224.fits,5,650,135,8.6975,8.857384345274921,1353mosF
data/mock_gals/g1_model798.fits,196,222,271,9.4442,9.603210314400846,1353mosF
data/mock_gals/g2_model1004.fits,583,65,967,10.3117,10.485754938901119,1353mosF
data/mock_gals/g1_model630.fits,612,493,81,9.1543,9.332779684379638,1353mosF
data/mock_gals/g1_model611.fits,481,306,982,9.1295,9.298947609131664,1353mosF
data/mock_gals/g2_model433.fits,613,308,252,8.9175,9.09078550197218,1353mosF
data/mock_gals/g2_model525.fits,496,233,663,9.0391,9.203520971801003,1353mosF
data/mock_gals/g1_model813.fits,636,48,1414,9.4765,9.648161943470665,1353mosF
data/mock_gals/g1_model968.fits,313,709,343,9.9549,10.1099153924501,1353mosF
data/mock_gals/g2_model89.fits,423,599,1017,8.574,8.74996802117832,1353mosF
data/mock_gals/g2_model119.fits,467,307,1475,8.5996,8.754482173833003,1353mosF
data/mock_gals/g1_model959.fits,603,275,1138,9.9118,10.076627809055644,1353mosF
data/mock_gals/g2_model258.fits,176,119,1343,8.7332,8.886703083731485,1353mosF
data/mock_gals/g1_model306.fits,639,784,1146,8.79,8.96109665418164,1353mosF
data/mock_gals/g1_model491.fits,569,848,1361,8.994,9.171669501687699,1353mosF
data/mock_gals/g2_model647.fits,280,225,603,9.1811,9.336255194112576,1353mosF
data/mock_gals/g2_model61.fits,171,230,165,8.551,8.700401371410665,1353mosF
data/mock_gals/g2_model977.fits,254,932,1066,9.9956,10.146188567169107,1353mosF
data/mock_gals/g2_model916.fits,641,756,466,9.7558,9.928350153476387,1353mosF
data/mock_gals/g2_model604.fits,419,126,420,9.1163,9.282621080107354,1353mosF
data/mock_gals/g2_model586.fits,496,504,936,9.1012,9.26878963980332,1353mosF
data/mock_gals/g1_model520.fits,436,824,1217,9.0336,9.205705977445442,1353mosF
data/mock_gals/g2_model885.fits,137,228,1262,9.6655,9.812789753662226,1353mosF
data/mock_gals/g1_model606.fits,533,19,1396,9.119,9.294447821787081,1353mosF
data/mock_gals/g1_model766.fits,419,608,1330,9.362,9.529606119953094,1353mosF
data/mock_gals/g2_model975.fits,200,137,241,9.9882,10.145630642602057,1353mosF
data/mock_gals/g2_model404.fits,399,883,273,8.8867,9.06478364458708,1353mosF
data/mock_gals/g2_model522.fits,189,917,341,9.0377,9.200652715399537,1353mosF
data/mock_gals/g1_model29.fits,225,718,1043,8.5269,8.705542391865784,1353mosF
data/mock_gals/g1_model830.fits,502,406,983,9.5091,9.683230225942719,1353mosF
data/mock_gals/g1_model762.fits,90,589,1409,9.359,9.510550393463323,1353mosF
data/mock_gals/g2_model173.fits,281,818,281,8.644,8.83569601490569,1353mosF
data/mock_gals/g2_model282.fits,152,106,1188,8.7515,8.913216015408029,1353mosF
data/mock_gals/g1_model875.fits,336,312,1119,9.6365,9.795071678904993,1353mosF
data/mock_gals/g2_model500.fits,137,406,1077,9.0063,9.162702765587573,1353mosF
data/mock_gals/g1_model260.fits,378,868,1302,8.7355,8.882215800873999,1353mosF
data/mock_gals/g2_model908.fits,107,187,662,9.7372,9.880952257623255,1353mosF
data/mock_gals/g1_model281.fits,405,733,1072,8.7514,8.916051359386504,1353mosF
data/mock_gals/g2_model744.fits,440,819,126,9.3365,9.49603862264534,1353mosF
data/mock_gals/g2_model773.fits,424,29,898,9.3849,9.54954489321814,1353mosF
data/mock_gals/g2_model518.fits,341,75,608,9.0305,9.189180649004305,1353mosF
data/mock_gals/g1_model232.fits,630,122,1185,8.7056,8.852577535981705,1353mosF
data/mock_gals/g2_model34.fits,615,181,15,8.5324,8.68661895382073,1353mosF
data/mock_gals/g2_model231.fits,630,590,995,8.7034,8.866104785297267,1353mosF
data/mock_gals/g2_model965.fits,45,604,909,9.942,10.092420248095003,1353mosF
data/mock_gals/g1_model95.fits,69,250,674,8.5788,8.72392835188658,1353mosF
data/mock_gals/g1_model392.fits,257,430,1411,8.8743,9.028147336906471,1353mosF
data/mock_gals/g1_model770.fits,145,132,1294,9.3661,9.51159629487803,1353mosF
data/mock_gals/g2_model397.fits,311,530,1141,8.8775,9.035321788983717,1353mosF
data/mock_gals/g1_model906.fits,584,333,1112,9.7266,9.900287160789333,1353mosF
data/mock_gals/g2_model272.fits,429,743,686,8.7443,8.926319386000959,1353mosF
data/mock_gals/g1_model274.fits,409,641,498,8.7464,8.915775745011924,1353mosF
data/mock_gals/g2_model764.fits,338,663,1492,9.3611,9.520140185211798,1353mosF
data/mock_gals/g2_model799.fits,103,868,1361,9.4469,9.592655825428436,1353mosF
data/mock_gals/g1_model97.fits,599,711,1306,8.5805,8.729996010646344,1353mosF
data/mock_gals/g1_model433.fits,204,201,433,8.9175,9.071807624509924,1353mosF
data/mock_gals/g1_model434.fits,41,438,873,8.9189,9.077061348059017,1353mosF
data/mock_gals/g1_model82.fits,461,465,128,8.5665,8.72384709716633,1353mosF
data/mock_gals/g2_model16.fits,460,535,1100,8.5117,8.704616120036233,1353mosF
data/mock_gals/g2_model620.fits,463,259,27,9.1385,9.302175842084678,1353mosF
data/mock_gals/g2_model140.fits,469,793,1313,8.6175,8.795010297229114,1353mosF
data/mock_gals/g2_model867.fits,619,80,805,9.6027,9.77334634209198,1353mosF
data/mock_gals/g1_model276.fits,356,697,765,8.7474,8.919741971675347,1353mosF
data/mock_gals/g1_model294.fits,622,652,409,8.7678,8.939785762200048,1353mosF
data/mock_gals/g2_model493.fits,230,355,1080,8.9955,9.159389297578905,1353mosF
data/mock_gals/g2_model662.fits,474,31,1336,9.1969,9.368947430673206,1353mosF
data/mock_gals/g1_model121.fits,431,712,1027,8.6003,8.748804995513204,1353mosF
data/mock_gals/g2_model239.fits,402,69,234,8.7122,8.872688602260897,1353mosF
data/mock_gals/g1_model305.fits,262,81,1337,8.7869,8.960803527351315,1353mosF
data/mock_gals/g1_model692.fits,440,906,853,9.2423,9.401855555423154,1353mosF
data/mock_gals/g1_model686.fits,130,213,1063,9.2328,9.384814672147339,1353mosF
data/mock_gals/g2_model325.fits,513,456,502,8.8072,8.984636101959847,1353mosF
data/mock_gals/g1_model767.fits,362,758,1016,9.3631,9.532387001926343,1353mosF
data/mock_gals/g2_model388.fits,155,152,181,8.8681,9.036099231319591,1353mosF
data/mock_gals/g2_model614.fits,235,733,1004,9.1318,9.288052121780497,1353mosF
data/mock_gals/g2_model615.fits,413,292,767,9.1324,9.286463406225433,1353mosF
data/mock_gals/g2_model164.fits,333,517,850,8.6375,8.79845388300937,1353mosF
data/mock_gals/g1_model132.fits,34,58,1134,8.6122,8.759496552540758,1353mosF
data/mock_gals/g1_model510.fits,527,433,90,9.0206,9.185031205201113,1353mosF
data/mock_gals/g1_model458.fits,461,544,3,8.9557,9.123501297564175,1353mosF
data/mock_gals/g1_model171.fits,436,683,417,8.6439,8.82956610272978,1353mosF
data/mock_gals/g2_model596.fits,140,825,760,9.1102,9.255363545787002,1353mosF
data/mock_gals/g1_model809.fits,497,129,720,9.4719,9.63783708866166,1353mosF
data/mock_gals/g1_model228.fits,408,222,1304,8.7002,8.867776355218508,1353mosF
data/mock_gals/g2_model469.fits,585,162,1204,8.9669,9.139318577795004,1353mosF
data/mock_gals/g1_model1003.fits,6,938,454,10.3111,10.459198614446109,1353mosF
data/mock_gals/g1_model347.fits,621,210,1465,8.8252,9.010707999719463,1353mosF
data/mock_gals/g2_model942.fits,40,225,259,9.8399,9.990753222295561,1353mosF
data/mock_gals/g1_model268.fits,429,744,363,8.7405,8.895991806098547,1353mosF
data/mock_gals/g1_model282.fits,28,129,135,8.7515,8.899181560459406,1353mosF
data/mock_gals/g2_model953.fits,10,349,627,9.8897,10.036754086715213,1353mosF
data/mock_gals/g2_model84.fits,13,151,520,8.5682,8.710795974188455,1353mosF
data/mock_gals/g1_model446.fits,644,369,625,8.9332,9.104820861685118,1353mosF
data/mock_gals/g2_model656.fits,236,694,599,9.1886,9.349846305577472,1353mosF
data/mock_gals/g1_model45.fits,171,800,48,8.5408,8.681095939581477,1353mosF
data/mock_gals/g1_model457.fits,84,875,223,8.953,9.110020897533676,1353mosF
data/mock_gals/g1_model242.fits,189,842,460,8.715,8.897314737147825,1353mosF
data/mock_gals/g1_model861.fits,333,93,1198,9.5829,9.743864599825486,1353mosF
data/mock_gals/g1_model802.fits,270,749,912,9.4555,9.6134730947449,1353mosF
data/mock_gals/g1_model621.fits,389,705,218,9.1387,9.309092480227687,1353mosF
data/mock_gals/g2_model927.fits,160,28,1054,9.7944,9.947069945723554,1353mosF
data/mock_gals/g2_model455.fits,551,305,1104,8.9496,9.107279745972347,1353mosF
data/mock_gals/g2_model168.fits,449,529,8,8.6406,8.832668674057953,1353mosF
data/mock_gals/g1_model735.fits,15,657,767,9.3151,9.457519821598684,1353mosF
data/mock_gals/g2_model480.fits,104,887,1074,8.9801,9.119302062605266,1353mosF
data/mock_gals/g1_model316.fits,389,103,1066,8.8006,8.977255690538236,1353mosF
data/mock_gals/g1_model247.fits,263,131,1385,8.7216,8.879087934951752,1353mosF
data/mock_gals/g2_model852.fits,93,292,955,9.5534,9.702950252024444,1353mosF
data/mock_gals/g2_model753.fits,312,906,261,9.3474,9.504590033996335,1353mosF
data/mock_gals/g2_model373.fits,420,316,97,8.8559,9.023659660746414,1353mosF
data/mock_gals/g1_model451.fits,64,34,902,8.9404,9.087921386516287,1353mosF
data/mock_gals/g1_model197.fits,251,132,70,8.6682,8.805044559196912,1353mosF
data/mock_gals/g1_model211.fits,188,373,578,8.683,8.83956450225896,1353mosF
data/mock_gals/g1_model711.fits,239,273,1209,9.2708,9.427083188306607,1353mosF
data/mock_gals/g1_model284.fits,382,420,89,8.753,8.897946651247162,1353mosF
data/mock_gals/g2_model338.fits,433,62,507,8.8136,8.98009405290402,1353mosF
data/mock_gals/g1_model336.fits,190,820,1317,8.812,8.967723717039995,1353mosF
data/mock_gals/g1_model384.fits,374,916,845,8.8633,9.018081709818134,1353mosF
data/mock_gals/g2_model749.fits,370,759,382,9.3399,9.495940904622318,1353mosF
data/mock_gals/g1_model415.fits,19,768,427,8.8973,9.046019456654607,1353mosF
data/mock_gals/g2_model11.fits,57,22,543,8.5096,8.619664577452049,1353mosF
data/mock_gals/g2_model722.fits,457,221,644,9.2897,9.452289576880256,1353mosF
data/mock_gals/g1_model30.fits,352,131,1327,8.5272,8.656376234469441,1353mosF
data/mock_gals/g1_model460.fits,83,676,157,8.9584,9.116984993893723,1353mosF
data/mock_gals/g2_model74.fits,306,587,1501,8.5577,8.72352657908309,1353mosF
data/mock_gals/g2_model488.fits,483,550,35,8.9912,9.164974922403157,1353mosF
data/mock_gals/g2_model80.fits,33,727,730,8.5651,8.724086010966525,1353mosF
data/mock_gals/g1_model189.fits,637,290,93,8.6601,8.832307023165638,1353mosF
data/mock_gals/g2_model967.fits,519,741,484,9.9532,10.11857829679613,1353mosF
data/mock_gals/g1_model51.fits,397,576,833,8.546,8.694319336064943,1353mosF
data/mock_gals/g2_model101.fits,445,668,581,8.5861,8.756881553716784,1353mosF
data/mock_gals/g2_model695.fits,384,390,1330,9.2468,9.403967143920777,1353mosF
data/mock_gals/g2_model774.fits,284,901,351,9.3934,9.54524408985363,1353mosF
data/mock_gals/g2_model348.fits,324,619,1368,8.8267,8.991898774256889,1353mosF
data/mock_gals/g2_model466.fits,250,494,595,8.9644,9.122955289821913,1353mosF
data/mock_gals/g1_model868.fits,311,568,984,9.6217,9.775004131060767,1353mosF
data/mock_gals/g1_model950.fits,571,861,625,9.8747,10.043823727845938,1353mosF
data/mock_gals/g2_model874.fits,407,867,531,9.6354,9.793767619921105,1353mosF
data/mock_gals/g1_model694.fits,535,167,857,9.2463,9.414586334902857,1353mosF
data/mock_gals/g1_model426.fits,332,8,918,8.9063,9.076300016736628,1353mosF
data/mock_gals/g2_model126.fits,253,761,318,8.6051,8.754667991047379,1353mosF
data/mock_gals/g1_model357.fits,254,218,1225,8.8386,8.995590540208093,1353mosF
data/mock_gals/g2_model834.fits,518,59,686,9.5133,9.677683489229581,1353mosF
data/mock_gals/g1_model161.fits,540,615,921,8.6341,8.820797273032142,1353mosF
data/mock_gals/g2_model24.fits,457,768,1476,8.5184,8.69814979128422,1353mosF
data/mock_gals/g1_model524.fits,315,614,1130,9.0381,9.208990286830927,1353mosF
data/mock_gals/g2_model243.fits,16,755,32,8.7151,8.87438562919472,1353mosF
data/mock_gals/g2_model247.fits,47,643,478,8.7216,8.867125719613705,1353mosF
data/mock_gals/g2_model366.fits,196,561,113,8.8462,9.01192273535511,1353mosF
data/mock_gals/g2_model882.fits,475,558,168,9.6542,9.825466536955885,1353mosF
data/mock_gals/g2_model698.fits,158,319,330,9.2497,9.401940713056055,1353mosF
data/mock_gals/g2_model290.fits,468,667,1465,8.7622,8.924250094610269,1353mosF
data/mock_gals/g1_model986.fits,287,297,465,10.0654,10.217548436448427,1353mosF
data/mock_gals/g1_model685.fits,338,840,855,9.2324,9.392989671791797,1353mosF
data/mock_gals/g1_model940.fits,72,344,728,9.8379,9.978307789483425,1353mosF
data/mock_gals/g1_model796.fits,607,759,799,9.4396,9.615077470993404,1353mosF
data/mock_gals/g1_model201.fits,646,93,459,8.6757,8.859787412928481,1353mosF
data/mock_gals/g1_model352.fits,309,253,928,8.8309,9.006800835239607,1353mosF
data/mock_gals/g1_model156.fits,235,300,958,8.6325,8.801571213563575,1353mosF
data/mock_gals/g1_model293.fits,285,243,975,8.767,8.926582357264795,1353mosF
data/mock_gals/g1_model291.fits,572,77,834,8.7634,8.931600003493442,1353mosF
data/mock_gals/g1_model863.fits,242,661,192,9.5967,9.752991227484078,1353mosF
data/mock_gals/g2_model657.fits,168,641,493,9.1898,9.343972089418653,1353mosF
data/mock_gals/g1_model81.fits,203,357,165,8.5664,8.698766178312109,1353mosF
data/mock_gals/g2_model736.fits,508,217,922,9.3176,9.485333512416412,1353mosF
data/mock_gals/g2_model899.fits,532,498,844,9.7034,9.873959031561354,1353mosF
data/mock_gals/g2_model737.fits,569,315,55,9.3192,9.48978518395046,1353mosF
data/mock_gals/g2_model556.fits,151,158,787,9.0728,9.21758211539668,1353mosF
data/mock_gals/g2_model575.fits,651,775,900,9.0949,9.26384518030725,1353mosF
data/mock_gals/g1_model318.fits,170,890,106,8.8019,8.958731655158681,1353mosF
data/mock_gals/g2_model343.fits,569,469,548,8.8221,8.99780140750736,1353mosF
data/mock_gals/g1_model975.fits,251,457,303,9.9882,10.139645896703408,1353mosF
data/mock_gals/g2_model432.fits,579,224,1322,8.9171,9.09424754899286,1353mosF
data/mock_gals/g1_model700.fits,471,782,316,9.2512,9.407253631048013,1353mosF
data/mock_gals/g2_model542.fits,392,499,211,9.0573,9.221890306533371,1353mosF
data/mock_gals/g1_model845.fits,168,583,1048,9.5448,9.696350322515523,1353mosF
data/mock_gals/g2_model957.fits,620,37,588,9.9009,10.070179315094485,1353mosF
data/mock_gals/g1_model687.fits,276,455,167,9.2341,9.386786428924719,1353mosF
data/mock_gals/g2_model704.fits,370,898,1430,9.2582,9.4166302405429,1353mosF
data/mock_gals/g2_model958.fits,247,827,1230,9.9081,10.061340180036355,1353mosF
data/mock_gals/g1_model339.fits,118,143,880,8.8151,8.966848902717448,1353mosF
data/mock_gals/g1_model715.fits,560,589,1277,9.279,9.452630578990519,1353mosF
data/mock_gals/g2_model237.fits,593,455,1510,8.7109,8.894701052512028,1353mosF
data/mock_gals/g1_model803.fits,160,877,315,9.4556,9.608799718377982,1353mosF
data/mock_gals/g1_model125.fits,34,43,757,8.6048,8.73294859543108,1353mosF
data/mock_gals/g2_model315.fits,389,424,902,8.8004,8.964604764227154,1353mosF
data/mock_gals/g2_model939.fits,479,141,907,9.8245,9.993796606815796,1353mosF
data/mock_gals/g1_model223.fits,42,504,802,8.6974,8.851207077827013,1353mosF
data/mock_gals/g1_model111.fits,360,884,1244,8.595,8.758131101547955,1353mosF
data/mock_gals/g1_model948.fits,31,5,15,9.8582,9.99918692733,1353mosF
data/mock_gals/g2_model445.fits,125,434,1242,8.9323,9.088530880887697,1353mosF
data/mock_gals/g2_model454.fits,243,156,558,8.947,9.10213832613144,1353mosF
data/mock_gals/g2_model972.fits,188,664,306,9.9706,10.13148056172425,1353mosF
data/mock_gals/g2_model332.fits,511,634,535,8.8105,8.992318525390521,1353mosF
data/mock_gals/g2_model362.fits,81,443,947,8.8409,9.013484673220535,1353mosF
data/mock_gals/g1_model151.fits,145,536,603,8.6257,8.784516741205938,1353mosF
data/mock_gals/g2_model782.fits,307,520,1281,9.4079,9.567486649265447,1353mosF
data/mock_gals/g1_model943.fits,84,313,58,9.8411,9.994898829340743,1353mosF
data/mock_gals/g2_model367.fits,377,908,214,8.8468,9.010838879425496,1353mosF
data/mock_gals/g1_model353.fits,139,294,1106,8.8313,8.982083438956233,1353mosF
data/mock_gals/g2_model729.fits,632,508,206,9.3025,9.477870316092933,1353mosF
data/mock_gals/g2_model979.fits,199,153,490,10.0026,10.158868637304664,1353mosF
data/mock_gals/g1_model191.fits,68,631,1512,8.6622,8.810194472598928,1353mosF
data/mock_gals/g2_model296.fits,368,785,1306,8.7722,8.947719344594608,1353mosF
data/mock_gals/g1_model905.fits,201,705,1321,9.7215,9.876184086745512,1353mosF
data/mock_gals/g1_model742.fits,300,678,1087,9.3324,9.494878354390949,1353mosF
data/mock_gals/g1_model354.fits,522,517,25,8.8326,9.004883143393707,1353mosF
data/mock_gals/g2_model385.fits,171,390,101,8.8643,9.010478379810797,1353mosF
data/mock_gals/g2_model146.fits,537,577,1397,8.621,8.810812687122848,1353mosF
data/mock_gals/g2_model281.fits,182,204,1140,8.7514,8.912911756909674,1353mosF
data/mock_gals/g2_model195.fits,136,75,771,8.6645,8.804800382256001,1353mosF
data/mock_gals/g2_model134.fits,596,559,723,8.6133,8.788650791913428,1353mosF
data/mock_gals/g1_model131.fits,178,160,373,8.6111,8.743955321094523,1353mosF
data/mock_gals/g2_model547.fits,543,118,271,9.0604,9.239050093969876,1353mosF
data/mock_gals/g1_model784.fits,381,799,1422,9.411,9.569483591015912,1353mosF
data/mock_gals/g1_model934.fits,246,889,785,9.8117,9.96522729496115,1353mosF
data/mock_gals/g2_model450.fits,43,846,419,8.9395,9.103881424505452,1353mosF
data/mock_gals/g1_model147.fits,471,918,1364,8.6217,8.759390046977442,1353mosF
data/mock_gals/g2_model598.fits,253,663,1307,9.1122,9.260701418209996,1353mosF
data/mock_gals/g1_model219.fits,504,510,97,8.689,8.878173895029974,1353mosF
data/mock_gals/g2_model943.fits,162,686,779,9.8411,9.995197870322361,1353mosF
data/mock_gals/g2_model507.fits,5,276,807,9.013,9.166672833037886,1353mosF
data/mock_gals/g2_model463.fits,623,758,483,8.9607,9.13868835578497,1353mosF
data/mock_gals/g2_model235.fits,507,172,22,8.709,8.87190041461607,1353mosF
data/mock_gals/g2_model766.fits,559,642,831,9.362,9.534988785531047,1353mosF
data/mock_gals/g1_model568.fits,195,137,417,9.0881,9.245138832526887,1353mosF
data/mock_gals/g2_model240.fits,251,190,1290,8.7122,8.855639790522012,1353mosF
data/mock_gals/g2_model31.fits,371,681,1124,8.5285,8.67841191143552,1353mosF
data/mock_gals/g1_model647.fits,426,912,583,9.1811,9.347270564229587,1353mosF
data/mock_gals/g1_model368.fits,282,177,299,8.8477,9.008278838718867,1353mosF
data/mock_gals/g2_model263.fits,618,856,1272,8.7361,8.911134789323087,1353mosF
data/mock_gals/g1_model931.fits,561,808,367,9.7998,9.971932722208724,1353mosF
