gal_file,z_pos,x_pos,y_pos,orig_mass,new_mass,mos_name
data/mock_gals/g2_model926.fits,232,280,699,9.7905,9.96571097706049,1353mosE
data/mock_gals/g2_model238.fits,254,161,795,8.7116,8.884127218652198,1353mosE
data/mock_gals/g1_model137.fits,223,405,0,8.6155,8.812723342611774,1353mosE
data/mock_gals/g1_model138.fits,620,432,1,8.6167,8.812546353869294,1353mosE
data/mock_gals/g2_model219.fits,549,7,1343,8.689,8.868814838650023,1353mosE
data/mock_gals/g1_model351.fits,115,683,993,8.8307,9.012744391551436,1353mosE
data/mock_gals/g1_model888.fits,323,627,1094,9.6761,9.858655643709175,1353mosE
data/mock_gals/g2_model22.fits,341,641,1063,8.5166,8.721593830589201,1353mosE
data/mock_gals/g1_model647.fits,47,658,1260,9.1811,9.351700437277758,1353mosE
data/mock_gals/g2_model411.fits,332,405,1420,8.8948,9.070110397463116,1353mosE
data/mock_gals/g2_model448.fits,291,832,829,8.9351,9.107463598294354,1353mosE
data/mock_gals/g2_model236.fits,375,821,131,8.71,8.90267305353046,1353mosE
data/mock_gals/g1_model786.fits,72,1,1338,9.4132,9.580329963993378,1353mosE
data/mock_gals/g2_model761.fits,628,602,1416,9.3551,9.550295620759472,1353mosE
data/mock_gals/g1_model966.fits,177,876,1468,9.9443,10.120509320776295,1353mosE
data/mock_gals/g1_model206.fits,218,122,1040,8.6784,8.854572422825703,1353mosE
data/mock_gals/g2_model841.fits,456,521,1210,9.5342,9.717594529279681,1353mosE
data/mock_gals/g1_model861.fits,237,620,968,9.5829,9.766598275224231,1353mosE
data/mock_gals/g1_model557.fits,625,872,262,9.0764,9.272733241492176,1353mosE
data/mock_gals/g1_model324.fits,62,482,1161,8.8071,8.98452780419527,1353mosE
data/mock_gals/g1_model257.fits,563,50,987,8.7326,8.911666119757239,1353mosE
data/mock_gals/g2_model210.fits,325,297,733,8.6829,8.88371859456392,1353mosE
data/mock_gals/g2_model434.fits,342,831,715,8.9189,9.113883415687297,1353mosE
data/mock_gals/g1_model273.fits,567,673,787,8.7458,8.941781403449092,1353mosE
data/mock_gals/g2_model579.fits,457,792,544,9.0978,9.287886671736896,1353mosE
data/mock_gals/g2_model700.fits,555,453,59,9.2512,9.443416015589069,1353mosE
data/mock_gals/g2_model126.fits,399,96,719,8.6051,8.786985958376968,1353mosE
data/mock_gals/g2_model795.fits,459,880,1259,9.4293,9.616195627712987,1353mosE
data/mock_gals/g1_model122.fits,572,540,339,8.6019,8.801837693992029,1353mosE
data/mock_gals/g1_model650.fits,532,185,735,9.183,9.373195671221564,1353mosE
data/mock_gals/g2_model614.fits,166,740,144,9.1318,9.301349546663072,1353mosE
data/mock_gals/g1_model715.fits,573,343,1313,9.279,9.472607745004755,1353mosE
data/mock_gals/g2_model617.fits,582,506,132,9.1357,9.329434066463351,1353mosE
data/mock_gals/g1_model174.fits,579,665,1412,8.6463,8.850680830152816,1353mosE
data/mock_gals/g1_model549.fits,352,559,163,9.0626,9.240319580226865,1353mosE
data/mock_gals/g2_model553.fits,570,271,295,9.0659,9.263603900221797,1353mosE
data/mock_gals/g2_model28.fits,399,903,327,8.5266,8.720606162037171,1353mosE
data/mock_gals/g2_model420.fits,376,125,1176,8.902,9.083983172871156,1353mosE
data/mock_gals/g2_model847.fits,179,382,326,9.5474,9.722926776102964,1353mosE
data/mock_gals/g1_model923.fits,31,100,585,9.7796,9.952079464947447,1353mosE
data/mock_gals/g1_model829.fits,299,213,114,9.5089,9.694467599496729,1353mosE
data/mock_gals/g1_model167.fits,243,648,1419,8.6388,8.820184368431926,1353mosE
data/mock_gals/g2_model480.fits,288,326,958,8.9801,9.154378283025062,1353mosE
data/mock_gals/g2_model531.fits,335,574,532,9.0471,9.22530393119255,1353mosE
data/mock_gals/g1_model8.fits,391,193,1397,8.5072,8.657822051274616,1353mosE
data/mock_gals/g2_model363.fits,503,779,278,8.8424,9.029518431879309,1353mosE
data/mock_gals/g2_model764.fits,517,678,71,9.3611,9.549811731208653,1353mosE
data/mock_gals/g1_model333.fits,439,366,335,8.811,9.00698407024984,1353mosE
data/mock_gals/g2_model902.fits,233,681,1372,9.7114,9.888890328584587,1353mosE
data/mock_gals/g2_model510.fits,605,457,94,9.0206,9.212448419976122,1353mosE
data/mock_gals/g2_model682.fits,415,32,861,9.2299,9.416523661716777,1353mosE
data/mock_gals/g1_model109.fits,156,110,100,8.5932,8.764362202035622,1353mosE
data/mock_gals/g1_model219.fits,411,181,389,8.689,8.893323323006046,1353mosE
data/mock_gals/g2_model504.fits,58,161,127,9.0077,9.192083786735767,1353mosE
data/mock_gals/g2_model988.fits,138,350,79,10.0698,10.241623883891398,1353mosE
data/mock_gals/g1_model578.fits,639,441,172,9.0977,9.295612773371182,1353mosE
data/mock_gals/g1_model437.fits,6,255,1403,8.9204,9.087505556185539,1353mosE
data/mock_gals/g1_model1002.fits,534,239,45,10.2919,10.479995284254333,1353mosE
data/mock_gals/g1_model81.fits,255,75,59,8.5664,8.718672515695776,1353mosE
data/mock_gals/g2_model423.fits,65,750,18,8.9055,9.088872339664457,1353mosE
data/mock_gals/g1_model429.fits,336,160,965,8.9097,9.101175108863417,1353mosE
data/mock_gals/g1_model231.fits,248,626,441,8.7034,8.892055782835659,1353mosE
data/mock_gals/g2_model440.fits,180,576,540,8.9212,9.095185065629034,1353mosE
data/mock_gals/g1_model575.fits,74,877,759,9.0949,9.26280911822799,1353mosE
data/mock_gals/g2_model76.fits,213,788,303,8.5591,8.725812576491059,1353mosE
data/mock_gals/g1_model265.fits,575,334,313,8.7381,8.937033382656718,1353mosE
data/mock_gals/g1_model965.fits,260,333,100,9.942,10.125800962988436,1353mosE
data/mock_gals/g2_model853.fits,235,319,899,9.5552,9.72941469763214,1353mosE
data/mock_gals/g1_model149.fits,457,824,335,8.6233,8.780868031819468,1353mosE
data/mock_gals/g1_model359.fits,83,75,271,8.8394,9.02261863221525,1353mosE
data/mock_gals/g2_model6.fits,82,122,1513,8.5053,8.685098721149487,1353mosE
data/mock_gals/g1_model815.fits,152,212,593,9.4809,9.658609563096839,1353mosE
data/mock_gals/g1_model68.fits,464,26,454,8.5555,8.771836032516473,1353mosE
data/mock_gals/g2_model57.fits,649,354,259,8.5479,8.734768450555606,1353mosE
data/mock_gals/g2_model87.fits,628,98,412,8.5724,8.763457869017211,1353mosE
data/mock_gals/g2_model33.fits,262,168,93,8.5319,8.71744511254439,1353mosE
data/mock_gals/g2_model848.fits,308,107,603,9.5481,9.728391200826827,1353mosE
data/mock_gals/g1_model499.fits,223,347,925,9.0051,9.186845475014508,1353mosE
data/mock_gals/g2_model88.fits,619,694,453,8.5735,8.789960037570083,1353mosE
data/mock_gals/g1_model705.fits,44,744,251,9.2629,9.429351593692129,1353mosE
data/mock_gals/g2_model294.fits,326,671,49,8.7678,8.943129736972242,1353mosE
data/mock_gals/g2_model9.fits,14,425,836,8.5073,8.665235562439275,1353mosE
data/mock_gals/g2_model969.fits,567,733,1081,9.9553,10.149984630782988,1353mosE
data/mock_gals/g2_model999.fits,245,884,316,10.2023,10.382050265282857,1353mosE
data/mock_gals/g1_model342.fits,498,534,755,8.8212,9.0124187307259,1353mosE
data/mock_gals/g1_model624.fits,41,473,384,9.1414,9.317941904175468,1353mosE
data/mock_gals/g2_model778.fits,119,723,1194,9.3996,9.567861522514,1353mosE
data/mock_gals/g1_model993.fits,285,322,1079,10.1368,10.3165486375606,1353mosE
data/mock_gals/g2_model460.fits,538,265,449,8.9584,9.158206535025466,1353mosE
data/mock_gals/g2_model52.fits,638,446,229,8.5469,8.769196218402373,1353mosE
data/mock_gals/g2_model873.fits,560,715,1323,9.6342,9.826234875944925,1353mosE
data/mock_gals/g1_model653.fits,112,894,1190,9.1853,9.357537113411318,1353mosE
data/mock_gals/g1_model985.fits,393,25,1275,10.059,10.244601209733755,1353mosE
data/mock_gals/g2_model879.fits,399,385,384,9.6479,9.831755664979223,1353mosE
data/mock_gals/g1_model597.fits,546,252,105,9.1116,9.300111616591197,1353mosE
data/mock_gals/g1_model325.fits,166,445,326,8.8072,8.984627344375154,1353mosE
data/mock_gals/g1_model503.fits,384,229,1232,9.0077,9.187758008636834,1353mosE
data/mock_gals/g1_model973.fits,562,376,466,9.9718,10.160457465867658,1353mosE
data/mock_gals/g1_model883.fits,54,706,194,9.6608,9.826646662257373,1353mosE
data/mock_gals/g2_model467.fits,254,676,971,8.9653,9.138719662531033,1353mosE
data/mock_gals/g1_model630.fits,182,200,1075,9.1543,9.333984859419488,1353mosE
data/mock_gals/g1_model818.fits,528,740,936,9.4882,9.681229643622231,1353mosE
data/mock_gals/g2_model96.fits,630,87,364,8.5798,8.777986365653433,1353mosE
data/mock_gals/g1_model639.fits,34,124,1468,9.169,9.346706384324353,1353mosE
data/mock_gals/g1_model235.fits,377,242,697,8.709,8.88324471786113,1353mosE
data/mock_gals/g1_model804.fits,265,512,1091,9.458,9.638204754289603,1353mosE
data/mock_gals/g2_model943.fits,186,381,150,9.8411,10.014972642466606,1353mosE
data/mock_gals/g2_model26.fits,644,388,1004,8.5213,8.699096820796553,1353mosE
data/mock_gals/g1_model726.fits,290,232,892,9.2987,9.482387337007085,1353mosE
data/mock_gals/g2_model488.fits,305,906,740,8.9912,9.178517401054961,1353mosE
data/mock_gals/g1_model819.fits,556,570,998,9.4885,9.682749817614564,1353mosE
data/mock_gals/g1_model563.fits,146,82,785,9.0844,9.249634112039066,1353mosE
data/mock_gals/g2_model190.fits,60,750,1185,8.6613,8.848174754356934,1353mosE
data/mock_gals/g2_model694.fits,623,87,223,9.2463,9.44814980627332,1353mosE
data/mock_gals/g1_model998.fits,380,745,1124,10.2021,10.385676033446646,1353mosE
data/mock_gals/g1_model99.fits,119,74,1302,8.5843,8.775958083114192,1353mosE
data/mock_gals/g1_model655.fits,516,300,754,9.1877,9.376074001503612,1353mosE
data/mock_gals/g2_model386.fits,13,834,115,8.8648,9.039188707883444,1353mosE
data/mock_gals/g1_model25.fits,88,720,668,8.5204,8.671207098213529,1353mosE
data/mock_gals/g1_model873.fits,612,227,1173,9.6342,9.826490596117662,1353mosE
data/mock_gals/g2_model325.fits,8,448,438,8.8072,8.988614339969995,1353mosE
data/mock_gals/g2_model119.fits,43,425,312,8.5996,8.76423336706593,1353mosE
data/mock_gals/g2_model590.fits,429,29,1246,9.1049,9.29642921513114,1353mosE
data/mock_gals/g1_model113.fits,491,263,713,8.5957,8.803723711816108,1353mosE
data/mock_gals/g2_model697.fits,348,96,91,9.2493,9.42853147074422,1353mosE
data/mock_gals/g1_model126.fits,183,878,408,8.6051,8.770701033212656,1353mosE
data/mock_gals/g2_model267.fits,310,718,1252,8.7402,8.916688359884178,1353mosE
data/mock_gals/g1_model584.fits,227,469,403,9.1005,9.285489268363147,1353mosE
data/mock_gals/g1_model777.fits,253,353,810,9.3989,9.57684965841816,1353mosE
data/mock_gals/g1_model962.fits,253,203,164,9.9356,10.112601184217109,1353mosE
data/mock_gals/g1_model36.fits,195,349,983,8.5331,8.721892711285806,1353mosE
data/mock_gals/g1_model996.fits,461,295,795,10.1625,10.350452772019162,1353mosE
data/mock_gals/g1_model532.fits,414,807,251,9.0482,9.237978391926426,1353mosE
data/mock_gals/g2_model246.fits,388,222,1308,8.7211,8.905388885543577,1353mosE
data/mock_gals/g1_model859.fits,334,665,1413,9.572,9.750040788850258,1353mosE
data/mock_gals/g1_model17.fits,20,475,714,8.5121,8.649055436326552,1353mosE
data/mock_gals/g2_model966.fits,312,498,1296,9.9443,10.122089859365348,1353mosE
data/mock_gals/g2_model638.fits,516,800,449,9.1593,9.34798160893509,1353mosE
data/mock_gals/g1_model864.fits,89,155,1393,9.598,9.770330794212828,1353mosE
data/mock_gals/g2_model959.fits,627,169,249,9.9118,10.10513227677562,1353mosE
data/mock_gals/g1_model84.fits,619,12,1331,8.5682,8.773710059285946,1353mosE
data/mock_gals/g2_model254.fits,527,293,430,8.7313,8.90720294108344,1353mosE
data/mock_gals/g2_model882.fits,619,726,282,9.6542,9.844998685179334,1353mosE
data/mock_gals/g1_model665.fits,377,673,344,9.2025,9.391050322042643,1353mosE
data/mock_gals/g2_model99.fits,119,679,385,8.5843,8.756543656314962,1353mosE
data/mock_gals/g1_model190.fits,552,38,427,8.6613,8.871530496001734,1353mosE
data/mock_gals/g1_model760.fits,180,631,1273,9.3544,9.53083171293624,1353mosE
data/mock_gals/g2_model447.fits,18,855,49,8.9347,9.11810471859881,1353mosE
data/mock_gals/g1_model754.fits,632,35,1010,9.3478,9.538561114052987,1353mosE
data/mock_gals/g2_model889.fits,542,314,1076,9.6795,9.87147047765672,1353mosE
data/mock_gals/g2_model198.fits,59,448,253,8.6685,8.836503888140633,1353mosE
data/mock_gals/g1_model698.fits,13,515,836,9.2497,9.426020866494405,1353mosE
data/mock_gals/g2_model454.fits,110,454,237,8.947,9.121103672744283,1353mosE
data/mock_gals/g2_model812.fits,618,700,628,9.4738,9.666644656705905,1353mosE
data/mock_gals/g1_model298.fits,142,70,1257,8.7785,8.95258066625208,1353mosE
data/mock_gals/g2_model974.fits,402,698,238,9.9761,10.157651440990938,1353mosE
data/mock_gals/g2_model860.fits,439,417,470,9.5808,9.76276411598679,1353mosE
data/mock_gals/g2_model419.fits,412,33,621,8.9012,9.088204151650638,1353mosE
data/mock_gals/g1_model570.fits,521,10,1064,9.0909,9.284285451346287,1353mosE
data/mock_gals/g2_model965.fits,372,590,1403,9.942,10.120460165406909,1353mosE
data/mock_gals/g2_model665.fits,526,482,849,9.2025,9.396214708381132,1353mosE
data/mock_gals/g2_model200.fits,506,763,1098,8.6732,8.852710265231101,1353mosE
data/mock_gals/g2_model787.fits,398,437,1167,9.4154,9.59772456970064,1353mosE
data/mock_gals/g1_model860.fits,378,743,544,9.5808,9.766708254474064,1353mosE
data/mock_gals/g1_model617.fits,445,322,1384,9.1357,9.328076477896165,1353mosE
data/mock_gals/g2_model884.fits,604,9,266,9.6633,9.852661769734432,1353mosE
data/mock_gals/g1_model144.fits,144,516,258,8.6203,8.77271219126087,1353mosE
data/mock_gals/g2_model725.fits,606,53,280,9.2976,9.488568868822531,1353mosE
data/mock_gals/g2_model630.fits,470,766,1343,9.1543,9.338996707564137,1353mosE
data/mock_gals/g2_model811.fits,247,113,551,9.4728,9.653698644811538,1353mosE
data/mock_gals/g2_model371.fits,211,444,288,8.8517,9.025929805447785,1353mosE
data/mock_gals/g2_model171.fits,323,76,525,8.6439,8.823292879465553,1353mosE
data/mock_gals/g1_model203.fits,326,155,1045,8.6777,8.863055278251645,1353mosE
data/mock_gals/g2_model645.fits,35,618,1349,9.1796,9.352745688603187,1353mosE
data/mock_gals/g1_model468.fits,217,400,43,8.966,9.148729514782971,1353mosE
data/mock_gals/g2_model18.fits,341,155,306,8.5127,8.664936917939745,1353mosE
data/mock_gals/g2_model587.fits,272,608,566,9.1015,9.281739487506133,1353mosE
data/mock_gals/g2_model519.fits,246,440,486,9.0319,9.21226646621955,1353mosE
data/mock_gals/g1_model189.fits,468,208,448,8.6601,8.843584789444966,1353mosE
data/mock_gals/g2_model101.fits,402,725,331,8.5861,8.783282024365445,1353mosE
data/mock_gals/g1_model884.fits,250,117,244,9.6633,9.841415060338267,1353mosE
data/mock_gals/g1_model261.fits,88,589,952,8.7356,8.890222776286807,1353mosE
data/mock_gals/g2_model289.fits,646,458,621,8.7621,8.97851544606233,1353mosE
data/mock_gals/g1_model387.fits,529,656,1157,8.8668,9.066198900885608,1353mosE
data/mock_gals/g1_model334.fits,128,163,1000,8.8114,8.993928545053208,1353mosE
data/mock_gals/g1_model248.fits,328,873,201,8.7219,8.917385095189836,1353mosE
data/mock_gals/g1_model53.fits,610,59,761,8.547,8.732702499932348,1353mosE
data/mock_gals/g2_model598.fits,388,736,1227,9.1122,9.2892630088424,1353mosE
data/mock_gals/g1_model801.fits,187,786,256,9.4545,9.627049172718396,1353mosE
data/mock_gals/g1_model833.fits,396,856,510,9.5132,9.697530110825232,1353mosE
data/mock_gals/g2_model543.fits,136,610,435,9.0576,9.236472647159212,1353mosE
data/mock_gals/g1_model210.fits,477,412,1175,8.6829,8.866900954728806,1353mosE
data/mock_gals/g2_model505.fits,254,568,1286,9.0099,9.185553440303465,1353mosE
data/mock_gals/g2_model570.fits,222,277,1444,9.0909,9.273071426861021,1353mosE
data/mock_gals/g2_model782.fits,560,597,881,9.4079,9.600638790628143,1353mosE
data/mock_gals/g1_model851.fits,401,33,1347,9.5498,9.732765644019178,1353mosE
data/mock_gals/g2_model103.fits,649,75,461,8.5867,8.801895080082218,1353mosE
data/mock_gals/g2_model222.fits,40,512,1330,8.6925,8.868297733862022,1353mosE
data/mock_gals/g2_model690.fits,145,439,38,9.2409,9.412150953375917,1353mosE
data/mock_gals/g1_model502.fits,353,96,825,9.0076,9.188142840113523,1353mosE
data/mock_gals/g1_model919.fits,281,618,1263,9.7646,9.947557637601156,1353mosE
data/mock_gals/g1_model381.fits,651,580,1074,8.8608,9.053386350628587,1353mosE
data/mock_gals/g2_model936.fits,258,473,709,9.8149,9.996849414546856,1353mosE
data/mock_gals/g1_model626.fits,549,571,1383,9.1452,9.335784790145734,1353mosE
data/mock_gals/g2_model802.fits,147,371,1496,9.4555,9.623967541742305,1353mosE
data/mock_gals/g1_model875.fits,82,336,1045,9.6365,9.810043644399375,1353mosE
data/mock_gals/g2_model365.fits,244,326,1050,8.8457,9.028883435044968,1353mosE
data/mock_gals/g1_model461.fits,377,471,877,8.9592,9.150208463233035,1353mosE
data/mock_gals/g1_model5.fits,169,382,1121,8.5049,8.65928978444046,1353mosE
data/mock_gals/g2_model147.fits,349,730,629,8.6217,8.79318060519766,1353mosE
data/mock_gals/g1_model738.fits,432,30,1483,9.3193,9.505358748804063,1353mosE
data/mock_gals/g2_model597.fits,295,73,1125,9.1116,9.28727860480487,1353mosE
data/mock_gals/g2_model46.fits,102,197,1185,8.5428,8.728292954528381,1353mosE
data/mock_gals/g1_model709.fits,474,382,656,9.2699,9.453675183298374,1353mosE
data/mock_gals/g1_model747.fits,492,769,337,9.3387,9.528570883313849,1353mosE
data/mock_gals/g1_model732.fits,629,175,458,9.3113,9.509787167169934,1353mosE
data/mock_gals/g1_model340.fits,239,1,230,8.8188,9.007390982055247,1353mosE
data/mock_gals/g2_model461.fits,147,793,475,8.9592,9.126826239710294,1353mosE
data/mock_gals/g2_model170.fits,140,553,1214,8.6434,8.816296966161723,1353mosE
data/mock_gals/g1_model893.fits,97,909,132,9.6871,9.857156148167856,1353mosE
data/mock_gals/g1_model439.fits,457,471,1276,8.9205,9.10079683621801,1353mosE
data/mock_gals/g2_model127.fits,614,803,1475,8.6058,8.793416673233008,1353mosE
data/mock_gals/g1_model164.fits,455,189,146,8.6375,8.792560718891433,1353mosE
data/mock_gals/g1_model943.fits,509,756,1421,9.8411,10.036235806281402,1353mosE
data/mock_gals/g2_model463.fits,0,457,1172,8.9607,9.134236198025008,1353mosE
data/mock_gals/g2_model468.fits,155,246,931,8.966,9.136321011765656,1353mosE
data/mock_gals/g1_model139.fits,190,206,216,8.6171,8.775635526125836,1353mosE
data/mock_gals/g1_model627.fits,570,492,1461,9.1528,9.346325343114952,1353mosE
data/mock_gals/g2_model244.fits,550,496,342,8.7182,8.913342249100495,1353mosE
data/mock_gals/g2_model302.fits,512,246,730,8.7834,8.97754623969902,1353mosE
data/mock_gals/g1_model395.fits,296,745,785,8.877,9.052780707469028,1353mosE
data/mock_gals/g2_model637.fits,593,727,561,9.1588,9.356144777471437,1353mosE
data/mock_gals/g1_model556.fits,621,467,1353,9.0728,9.26236386688038,1353mosE
data/mock_gals/g2_model790.fits,0,111,1028,9.4172,9.581030110078773,1353mosE
data/mock_gals/g2_model241.fits,320,508,1276,8.714,8.893149564505274,1353mosE
data/mock_gals/g2_model232.fits,541,124,538,8.7056,8.896785549695808,1353mosE
data/mock_gals/g2_model783.fits,621,232,1325,9.41,9.600507150291232,1353mosE
data/mock_gals/g2_model548.fits,552,315,862,9.0617,9.256118532363473,1353mosE
data/mock_gals/g2_model513.fits,41,579,1066,9.022,9.194217044847063,1353mosE
data/mock_gals/g1_model635.fits,41,184,1019,9.1586,9.327636776850023,1353mosE
data/mock_gals/g2_model941.fits,44,523,603,9.8395,10.007434233423002,1353mosE
data/mock_gals/g2_model924.fits,371,387,17,9.7869,9.96508474612363,1353mosE
data/mock_gals/g1_model268.fits,178,202,88,8.7405,8.910057855847116,1353mosE
data/mock_gals/g1_model988.fits,368,650,135,10.0698,10.248093775670704,1353mosE
data/mock_gals/g2_model671.fits,78,56,537,9.2159,9.385447331533669,1353mosE
data/mock_gals/g2_model347.fits,542,734,1072,8.8252,9.02491125402741,1353mosE
data/mock_gals/g2_model744.fits,484,597,365,9.3365,9.523605028393192,1353mosE
data/mock_gals/g1_model194.fits,332,769,221,8.6644,8.851659912930451,1353mosE
data/mock_gals/g1_model646.fits,619,449,998,9.1802,9.372515791586435,1353mosE
data/mock_gals/g1_model636.fits,268,419,1184,9.1588,9.339097468062558,1353mosE
data/mock_gals/g1_model922.fits,111,547,950,9.7778,9.95102564439966,1353mosE
data/mock_gals/g1_model31.fits,119,537,467,8.5285,8.689480868796464,1353mosE
data/mock_gals/g1_model554.fits,266,419,1267,9.067,9.251011206156026,1353mosE
data/mock_gals/g2_model262.fits,403,40,52,8.7359,8.921665019027639,1353mosE
data/mock_gals/g2_model973.fits,525,60,1486,9.9718,10.164459530574383,1353mosE
data/mock_gals/g1_model474.fits,529,838,324,8.9718,9.155172141966474,1353mosE
data/mock_gals/g2_model296.fits,546,492,195,8.7722,8.977445195426114,1353mosE
data/mock_gals/g1_model424.fits,568,368,1425,8.9056,9.096454627653777,1353mosE
data/mock_gals/g1_model336.fits,240,449,41,8.812,8.989920124628682,1353mosE
data/mock_gals/g1_model356.fits,641,716,492,8.8372,9.035703566736549,1353mosE
data/mock_gals/g2_model897.fits,60,358,752,9.6972,9.871910724485742,1353mosE
data/mock_gals/g2_model23.fits,412,830,62,8.5176,8.717225756537411,1353mosE
data/mock_gals/g1_model828.fits,390,201,111,9.5048,9.683429957657355,1353mosE
data/mock_gals/g2_model717.fits,83,449,87,9.2829,9.456746809062873,1353mosE
data/mock_gals/g1_model946.fits,496,869,1144,9.8499,10.035566281921351,1353mosE
data/mock_gals/g1_model234.fits,293,296,51,8.7074,8.869451577750226,1353mosE
data/mock_gals/g1_model914.fits,166,609,1167,9.7522,9.923562543424902,1353mosE
data/mock_gals/g1_model360.fits,285,603,307,8.8401,9.032590351909002,1353mosE
data/mock_gals/g2_model32.fits,429,538,561,8.5299,8.698324085073535,1353mosE
data/mock_gals/g1_model539.fits,575,805,477,9.054,9.24891895297517,1353mosE
data/mock_gals/g1_model300.fits,341,644,1285,8.7812,8.973963698730401,1353mosE
data/mock_gals/g1_model746.fits,418,633,46,9.3373,9.519597590164524,1353mosE
data/mock_gals/g2_model10.fits,419,701,1392,8.5075,8.700826383836073,1353mosE
data/mock_gals/g1_model446.fits,536,482,764,8.9332,9.121319971013987,1353mosE
data/mock_gals/g2_model502.fits,112,341,141,9.0076,9.185047871923153,1353mosE
